,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,ASSOC_PROB_BAY,Flux_Band_0,Flux_Band_1,Flux_Band_2,Flux_Band_3,Flux_Band_4,Flux_Band_5,Flux_Band_6,Flux_Band_7,nuFnu_Band_0,nuFnu_Band_1,nuFnu_Band_2,nuFnu_Band_3,nuFnu_Band_4,nuFnu_Band_5,nuFnu_Band_6,nuFnu_Band_7,Sqrt_TS_Band_2,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1
2669,0.6666667,4.7411327,984.9087,68.65392,0.4277097,0.99997175,1.3790181496720066e-10,2.318097935827268e-09,9.806474521312223e-10,5.888675103093988e-10,2.4821417143883195e-10,1.2299110341285058e-10,4.244120332952406e-11,1.812403597020078e-15,2.302039377806604e-14,6.074016615197075e-13,7.283094483404029e-13,1.4793109228902757e-12,1.7524541930449833e-12,2.9625256241228026e-12,2.850802710216427e-12,2.6634548685761533e-16,5.735837459564209,15.74232292175293,19.150190353393555,19.98432159423828,4.0064702666597896e-09,6.088644255441977e-09,3.28575056052216e-09,4.871778980231056e-09,5.0788844241367315e-09,3.3440683555596702e-09,2.608895099953656e-09,2.18894102843592e-09,9.49517059326172,14.070489883422852,10.55128574371338,13.095650672912598,12.988248825073242,8.509259223937988,9.366373062133787,5.871907711029053,1
2670,0.6666667,2.1890037,1801.3467,425.5004,1.2914909,0.9957384,2.817494504370188e-08,1.3832023526560988e-08,2.874007254405342e-09,4.2341022354897007e-10,8.412823909731415e-11,1.1986018080833992e-11,3.143196113315949e-19,1.0542977801618098e-15,4.4986922173584346e-12,3.2469777734578376e-12,1.8754685304767094e-12,9.568655546729476e-13,5.254156484890693e-13,2.61269223486918e-13,1.884374950297764e-20,1.177338474294239e-16,12.835187911987305,11.199328422546388,8.852814674377441,4.677005290985107,1.3363460560356089e-08,1.238347380194682e-08,6.624934911769742e-08,5.625514631901751e-08,2.168921042766669e-08,1.2961023365676285e-08,3.0933149375300673e-09,6.851451073153213e-10,4.882370948791504,4.379817008972168,20.176166534423828,17.67721176147461,6.822369575500488,4.472754955291748,1.2634199857711792,0.2719816863536834,2
2674,0.6666667,0.78913635,962.5052,22.49466,0.28526494,0.9992898,1.8163007098337406e-08,6.1293614628255e-09,1.2330283460926241e-09,2.651306674206211e-10,4.690474744717399e-11,3.752215118474345e-12,1.3361831452279893e-15,1.3434629698931665e-15,2.857108646892037e-12,1.4083206172424425e-12,8.025041677191258e-13,6.091808372847562e-13,3.052748754738682e-13,8.621324953852345e-14,8.696413815821507e-17,2.005751387436624e-16,7.643797397613525,9.905052185058594,6.212517738342285,2.551254987716675,9.707915360479548e-09,1.2439008933995412e-08,7.501306242829742e-09,4.19676560170501e-09,1.0904000369293954e-08,4.1766452518743336e-09,1.3442162050125717e-08,6.322625978327778e-09,5.176694393157959,5.511518955230713,3.438551187515259,1.9117727279663088,5.203838348388672,2.0799334049224854,5.747133255004883,3.488487243652344,1
2678,0.6666667,2.6308599,1470.1378,127.34157,0.5589465,0.999953,3.625024759534856e-12,4.8224189086454325e-09,1.981012243135183e-09,7.764127119003206e-10,3.1000030320527117e-10,9.271230311247436e-11,3.106155610499428e-11,3.76601484372574e-12,5.898738503470133e-16,1.196652586049618e-12,1.3986103941654449e-12,1.8930085363827454e-12,2.1431088240847496e-12,2.221314495190474e-12,2.1031841632851438e-12,6.06900651695802e-13,10.63405990600586,20.378124237060547,21.97268867492676,16.147663116455078,3.7748697501172054e-09,8.34338909072585e-09,1.1569004421119189e-08,2.1315329945537087e-08,8.750133950741201e-09,9.657573407650943e-09,4.537832776208006e-09,5.4375917102333915e-09,5.837352752685547,9.77254867553711,12.509204864501951,21.715476989746094,10.396374702453612,10.92848777770996,6.629290580749512,7.266203880310059,1
2679,0.6666667,4.3038116,1242.3219,8.896601,0.0,0.9999226,7.398371737292464e-13,4.5982853080772665e-09,1.3005880816763238e-09,6.149809550493045e-10,3.1094704588952027e-10,9.401323469715449e-11,4.0728344308238456e-11,2.747395626973015e-12,1.2275783806760558e-16,1.1884574270884518e-12,9.522138936721158e-13,1.529461236479679e-12,2.1740335226505536e-12,2.2504604516720983e-12,2.7216525474299536e-12,4.01526495429419e-13,7.697071552276611,17.862010955810547,24.59074592590332,18.885639190673828,3.340768994775089e-09,3.8150682613036224e-09,3.7729885882242806e-09,4.199894654277614e-09,3.941420967379372e-09,3.493912048568859e-09,4.6772541395512235e-09,3.731184694544254e-09,6.380593776702881,10.087728500366213,8.700380325317383,9.954761505126951,10.025012969970703,9.490260124206545,11.545604705810549,9.790831565856934,1
2682,0.6666667,2.4379017,801.246,15.435288,0.12860432,0.9956295,3.883786331817032e-14,1.1844897285229192e-09,8.37433677958188e-10,1.9841374376827758e-10,1.1080033418542355e-10,3.4925805303398505e-11,3.632660144914368e-12,1.2588099412792002e-16,6.234458622450945e-18,2.860711071240446e-13,5.784363331200193e-13,4.791973567085106e-13,7.65325574181991e-13,8.435078265207896e-13,2.509169087783203e-13,2.2880017575286208e-17,7.194266319274902,9.916729927062988,16.711105346679688,11.799158096313477,2.998279624577549e-09,2.7248203693375213e-09,3.0942730600003184e-09,2.4948900723131832e-09,3.0345224111272273e-09,4.762816807613035e-09,4.037170597825934e-09,2.003414323326069e-09,4.370967864990234,5.359494209289551,5.661640644073486,5.929380893707275,6.211106300354004,6.056240558624268,7.364577293395996,4.093209743499756,1
2697,0.6666667,3.586715,401.3369,24.266329,0.27641544,0.97365654,2.345347915877482e-09,1.257242421282001e-09,4.3422906936818606e-10,2.3831819850883557e-10,1.6099785393741683e-10,6.723552964382762e-11,1.0049015439217436e-11,6.360601217410668e-15,3.9951242726370134e-13,3.430207235876476e-13,3.335128668461446e-13,6.078115441510157e-13,1.1394973506440031e-12,1.6021100461907636e-12,6.566456363030215e-13,8.161341382505291e-16,3.1957967281341557,8.146295547485352,14.285663604736328,13.253355026245115,6.608930069873509e-10,1.1239742470081635e-09,2.165864820824481e-09,1.6450630857534063e-09,1.4775940471167812e-09,9.823135638242775e-10,9.349814256154332e-10,1.298471774546783e-09,4.248999118804932,4.814243793487549,9.263236045837402,6.674699306488037,7.133376598358154,4.936674118041992,4.816883563995361,5.651162624359131,1
2700,0.6666667,3.3405883,1268.3074,15.916572,0.07594041,0.9980694,1.1473026084729554e-08,9.545075840833306e-10,1.2120235926005307e-09,5.112956724673268e-10,2.7676089198180875e-10,1.0196082173008492e-10,6.121431139760601e-11,1.2479134912923849e-11,1.885383342503655e-12,2.42672933614338e-13,8.804410108961824e-13,1.2759280394389338e-12,1.966074004988716e-12,2.497588724378885e-12,4.2531260631417656e-12,2.184547681638449e-12,11.33367156982422,21.2460994720459,27.22781753540039,21.05771827697754,4.536348185979477e-09,3.7017950926809813e-09,2.9036526516534877e-09,2.933855824949205e-09,4.7149613102703825e-09,3.007849302960608e-09,4.040198398058692e-09,3.996690978169681e-09,12.93295192718506,11.46873378753662,10.757989883422852,11.450787544250488,14.13587760925293,10.472228050231934,11.644246101379396,13.378148078918455,1
2702,0.6666667,1.8201115,2675.5703,137.27089,0.62269676,0.99082434,1.606363575490377e-08,1.496165857872711e-08,2.9497060349825684e-09,4.673914033581639e-10,9.465137701392123e-11,9.491295770158724e-12,2.249241463687815e-16,2.703966072163162e-17,2.516356914505913e-12,3.4032195464495096e-12,1.8969810531427322e-12,1.0631412200243218e-12,6.087110524834183e-13,2.158915949658502e-13,1.4465062881669958e-17,3.8922921685136776e-18,10.322444915771484,13.904367446899414,10.84036350250244,4.557955741882324,1.0612161815970468e-08,1.3560455869310316e-08,1.2104226065901004e-08,5.310787898338276e-08,1.9905385784113605e-08,1.696729157174559e-08,7.78431363812615e-09,2.9437615012284368e-08,3.066098213195801,4.523418426513672,3.7580761909484863,17.2427978515625,6.721897125244141,4.674946308135986,2.3979148864746094,8.038423538208008,2
2707,0.6666667,1.8143203,614.3478,25.304472,0.38281065,0.998623,3.693934394477516e-11,2.372580132359303e-09,4.745592252497488e-10,1.6721064810543138e-10,4.503938194622137e-11,8.830563884287823e-12,1.0336780259870282e-12,1.1574056714629773e-16,5.875399992916197e-15,5.6010599804035e-13,3.1898442220956724e-13,3.9474193770476507e-13,3.0274117631193254e-13,2.084672224341583e-13,6.948072352923676e-14,1.9171409547186362e-17,4.387818813323975,8.727691650390625,7.827791213989258,5.858889102935791,3.23695381609923e-09,3.10861780761229e-09,5.715813156115246e-09,2.6558464316650543e-09,5.6781637169933674e-09,4.7877333209100925e-09,3.409546200927593e-09,3.780796120622654e-09,2.473583221435547,4.2378830909729,6.480809688568115,2.559456825256348,6.248347282409668,5.83475923538208,4.534975528717041,4.229329586029053,1
2708,0.6666667,3.4292827,2745.556,211.00745,0.51081514,0.99970114,1.0749307693957988e-10,1.1288729950820198e-08,3.998712916342129e-09,6.633402160893809e-10,1.6953094483795894e-10,1.443215512375584e-11,1.0993843254198658e-23,6.044118473976531e-16,1.7221667207535304e-14,2.67933591979741e-12,2.6541011142328097e-12,1.5253228367873017e-12,1.0843700069818052e-12,3.218732788981549e-13,6.788646550911293e-25,7.273255527624433e-17,24.516225814819336,23.093524932861328,17.73756217956543,6.111611366271973,2.545647781460048e-08,2.8590573464271077e-08,2.0900024821912663e-08,3.479025423303028e-08,9.613227547333736e-09,3.208062793191857e-08,1.72472152115688e-08,8.089251934961794e-09,14.676431655883787,15.974820137023926,11.770359992980955,19.617755889892575,5.798096656799316,17.24016571044922,9.35440158843994,4.537054061889648,2
2709,0.6666667,3.6996434,932.2218,24.447205,0.22153503,0.9996098,1.496526991218161e-08,1.820795625384619e-09,1.0521102877802946e-09,5.061894237101683e-10,2.9280428082145704e-10,8.162082121287995e-11,3.2619372480890974e-11,3.0707047148081927e-12,2.502427518674688e-12,4.781954996910254e-13,7.812207369721491e-13,1.2682220724979933e-12,2.054570489434804e-12,1.9512477571204112e-12,2.165503670478741e-12,4.308383619484879e-13,4.784858703613281,11.836618423461914,19.250141143798828,15.12730312347412,4.452813673339051e-09,2.3450255071111314e-09,3.4892146949516704e-09,2.582122737848636e-09,1.9936241546503197e-09,2.11313255782386e-09,2.2357360407454507e-09,3.0820894725280823e-09,9.3748197555542,5.753982067108154,7.7509846687316895,6.246452331542969,5.463207721710205,5.616807460784912,5.878571510314941,7.5944504737854,1
2712,0.6666667,10.9152355,10243.477,1596.7616,0.65816116,1.0,6.034112232100597e-08,3.0774771175856586e-08,1.3472211790599433e-08,3.533743297978731e-09,7.985238581476041e-10,1.4238488166284924e-10,1.3310685019474187e-11,6.273651845419004e-13,9.830592936910245e-12,7.570293350522839e-12,9.246372764670774e-12,8.293015579807772e-12,5.186461937006781e-12,3.193898487699465e-12,8.209319183639929e-13,7.334643282270668e-14,39.49382400512695,67.90776062011719,53.97734069824219,28.510644912719727,2.2457570025835597e-08,7.177593630558476e-08,1.1563391666413737e-07,2.4337994730672108e-08,1.891954326538325e-08,3.496197820140878e-08,3.941094206538765e-08,8.522960825985137e-08,13.756834983825684,35.97889709472656,47.39232635498047,16.250696182250977,15.229676246643066,19.75404167175293,22.890342712402344,41.81563949584961,2
2732,0.6666667,0.7292895,1836.2263,158.51024,0.7685406,0.99784297,5.185015750086562e-10,8.917499627614234e-09,2.7727078411032835e-09,5.48487533169606e-10,1.580134217915585e-10,1.764028333128831e-11,5.021037838975895e-12,1.4923665601906946e-12,8.19872937444545e-14,2.075046081143061e-12,1.8319584130926936e-12,1.2762959092360582e-12,1.0440119905738565e-12,4.1047829198170854e-13,3.317454817797217e-13,2.336592291179995e-13,11.845227241516112,15.064255714416504,13.724836349487305,5.116163730621338,7.1561641057371625e-09,1.5022147081822368e-08,7.158404979890065e-09,9.154327074156754e-09,1.0699749974918402e-09,3.884769395057219e-09,9.166623904377502e-09,7.394082679468283e-09,3.429916381835937,6.154298305511475,3.6394948959350586,3.752665519714356,0.5026788711547852,2.198002338409424,3.813560724258423,3.065736055374145,2
2733,0.6666667,3.947161,4094.5464,395.5353,0.68293077,0.9997708,7.78972832904401e-08,2.8254470763044992e-08,6.9571526317702145e-09,1.1784559994509891e-09,2.1164990593458555e-10,1.6212149678285215e-11,4.771399855080238e-12,2.0777805546420675e-16,1.245785679476752e-11,6.667627387713093e-12,4.577204500838539e-12,2.685590682130479e-12,1.3371497919328899e-12,3.5731790790083373e-13,2.901489812301428e-13,2.402047795559267e-17,20.739398956298828,25.2772274017334,17.39785385131836,5.297277927398682,2.525431774813569e-08,2.03313703650565e-08,1.997530674202608e-08,1.2483040379152044e-08,1.288367279528302e-08,2.0500985797866637e-08,2.4948759502763096e-08,8.067463141969712e-08,8.463706016540527,7.573177337646484,6.665823936462402,4.646578311920166,4.549210548400879,7.836330413818359,7.956679821014404,21.240741729736328,2
2734,0.6666667,10.075578,5429.3228,197.74391,0.2769032,0.99975085,4.89374818446464e-10,8.839154297390905e-09,5.163234284566442e-09,2.472423599186868e-09,1.1328460391979434e-09,3.652615709892615e-10,6.243267708372358e-11,1.2984810275618042e-11,8.17787203515226e-14,2.3127348560553207e-12,3.80379928943686e-12,6.136913893728391e-12,7.835346087226025e-12,8.605740252354277e-12,4.062173340757536e-12,1.704250239195626e-12,20.304855346679688,42.82003784179688,54.89552688598633,45.76724243164063,1.4015246740939348e-08,9.311192705752092e-09,1.2523926784524521e-08,1.999860543833165e-08,8.513234561746685e-09,1.0467506861289166e-08,1.002959226781286e-08,1.6432728955351198e-08,24.937477111816406,21.768245697021484,26.171573638916016,34.911842346191406,19.663442611694336,22.87339973449707,19.76686668395996,30.08641242980957,1
2746,0.6666667,2.178718,1955.6509,172.09645,0.90141857,0.9977271,1.036605468129892e-09,9.470213058193622e-09,3.3380913588842982e-09,7.504911692102211e-10,2.2031099167207915e-10,4.3176143216250296e-11,2.912489260181728e-12,2.6347642744658736e-16,1.6718417828517212e-13,2.287025169939172e-12,2.264493063550144e-12,1.7591033881284024e-12,1.4429105696725508e-12,9.830263773130676e-13,1.8440145786204065e-13,3.3838403759992756e-17,7.0184245109558105,12.101763725280762,14.224690437316896,9.76455307006836,1.4886930799207221e-08,5.490118137885247e-09,1.684736972151768e-08,3.581182284051465e-08,4.5052722441596416e-08,1.38439579799865e-08,1.6299827265697786e-08,4.104944828497992e-09,7.616268634796143,2.384788274765014,7.730685710906982,13.314754486083984,17.065147399902344,6.349697589874268,6.801656723022461,1.646467685699463,1
2747,0.6666667,0.91293734,234.12634,12.493857,0.0,0.9983843,2.6013124987400715e-09,1.6277590386692962e-09,1.8400078682923038e-10,7.850550765020614e-11,7.162450493813921e-11,1.0972350632243444e-11,3.890988659743799e-12,1.7860541604713953e-12,4.182435647814842e-13,3.946917662492333e-13,1.2769985264539374e-13,1.9035664158232465e-13,4.970869636050645e-13,2.6605266926181537e-13,2.700416116847154e-13,3.300642365759027e-13,1.1471710205078125,3.1651034355163574,7.711347579956055,4.33587121963501,9.010887591642811e-10,1.6014862769253566e-09,1.5555435828318311e-09,1.5500335459606163e-09,3.834967343685491e-10,3.0133899819873022e-09,2.167489965287928e-09,2.035837942671037e-09,1.2793017625808716,3.672749519348145,3.568081855773926,3.881746292114258,0.6551451086997986,4.066331386566162,3.982052564620972,3.880232810974121,1
2753,0.6666667,2.5009608,281.89612,11.97706,0.0,0.9940062,5.913171730043132e-09,2.1024755016401525e-13,3.82911258256513e-10,1.3251116870449664e-10,8.916783283963169e-11,2.4289705663482763e-11,2.9232612424462397e-12,1.1189136436685558e-19,9.973801298746032e-13,5.601559905601717e-17,2.860348676664293e-13,3.3050653685216813e-13,6.153487008137004e-13,5.6751370096364e-13,1.8697547579226564e-13,1.3710121218631496e-20,2.6853716373443604,4.681720733642578,9.298078536987305,7.422674179077148,6.610972325127307e-10,1.1940296529289183e-09,4.004421794157053e-10,3.0711799769989057e-10,1.1905241237286646e-09,1.124156989718017e-09,8.157112763029771e-10,1.551523909348873e-09,2.582212448120117,5.190482139587402,1.335545301437378,1.1700377464294434,4.397027969360352,4.892024040222168,2.8027822971343994,5.041018962860107,1
2758,0.6666667,0.6461496,154.27959,7.7461953,0.0,0.98378783,2.1371793224034263e-08,2.547882349546171e-09,2.8290378373263536e-10,4.8942717933986295e-11,4.142353821068312e-11,7.246398793514519e-12,3.344378810346549e-12,6.49228307697319e-16,3.435842105617426e-12,6.176413005175296e-13,1.962802343618078e-13,1.186437965016926e-13,2.8739884820952466e-13,1.756625444063187e-13,2.3203487742318174e-13,1.1984953720831814e-16,1.4591535329818726,1.9605624675750728,5.347128868103027,2.663712978363037,1.4454654140294563e-09,1.408449024076219e-09,7.357663922569201e-10,3.819707605767775e-10,8.975831744528762e-10,4.87347884270406e-10,2.0134398592830394e-09,1.5275179732210376e-10,2.781364917755127,1.811938762664795,0.8731452822685242,0.5126686692237854,1.2562053203582764,1.4145079851150513,3.123598098754883,0.3141335248947143,1
2775,0.6666667,1.2630914,1176.3469,99.78597,0.8018389,0.99916804,7.947235231009486e-11,2.262103837580298e-09,1.3125626141530231e-09,3.2737665356386003e-10,6.886391457072705e-11,1.4400948315784756e-11,3.1134795262788284e-12,3.2208332528138204e-16,1.2582583798937275e-14,5.280329125334493e-13,8.704735608537628e-13,7.641808735282808e-13,4.566960416611809e-13,3.3615495912027454e-13,2.064816823381041e-13,5.104113337547027e-17,5.298464775085449,11.10473918914795,9.77037525177002,6.225088596343994,1.7833574617043272e-08,7.71204522465041e-09,2.318655667465919e-08,1.3757797567848229e-08,9.517819421489548e-09,1.414795924858936e-08,2.377370078576746e-09,7.019248293715918e-09,8.179083824157715,4.818438529968262,11.89060401916504,7.99048900604248,4.966494083404541,5.567241668701172,1.5438441038131714,3.6178441047668457,1
2778,0.6666667,1.1043397,270.78293,17.4309,0.2988105,0.9986587,3.9052139300110875e-09,2.2143205047342462e-09,4.174276480028993e-10,7.435504989494746e-11,6.597349749837278e-11,1.8479051622222187e-11,3.9269538142094884e-12,1.9390487479564733e-12,6.290157739292923e-13,5.393262334126014e-13,2.912589332042248e-13,1.811012819742664e-13,4.60328173149116e-13,4.500810531563038e-13,2.740020666955334e-13,3.651416463027607e-13,2.4065487384796143,2.6957974433898926,8.024995803833008,5.996225357055664,1.958575746030533e-09,1.194240040192085e-09,1.2131358140266e-09,3.6870388964160843e-09,1.472685862147216e-09,2.2864499182873033e-09,1.1216503281730184e-09,1.101352231636099e-09,4.58203125,2.5484063625335693,2.207283496856689,5.759160041809082,1.98953115940094,4.033337116241455,2.0825870037078857,3.0172152519226074,1
