5,Signif_Avg,Pivot_Energy,Flux1000,Energy_Flux100,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,LP_EPeak,PLEC_Flux_Density,PLEC_IndexS,PLEC_ExpfactorS,PLEC_Exp_Index,PLEC_SigCurv,PLEC_EPeak,Npred,Variability_Index,Frac_Variability,Signif_Peak,Flux_Peak,Time_Peak,Peak_Interval,ASSOC_PROB_BAY,ASSOC_PROB_LR,PL,LP,PLEC,Flux_Band_0,Flux_Band_1,Flux_Band_2,Flux_Band_3,Flux_Band_4,Flux_Band_5,Flux_Band_6,Flux_Band_7,nuFnu_Band_0,nuFnu_Band_1,nuFnu_Band_2,nuFnu_Band_3,nuFnu_Band_4,nuFnu_Band_5,nuFnu_Band_6,nuFnu_Band_7,Sqrt_TS_Band_0,Sqrt_TS_Band_1,Sqrt_TS_Band_2,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Sqrt_TS_Band_6,Sqrt_TS_Band_7,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1,HR_01,HR_02,HR_03,HR_04,HR_05,HR_06,HR_07,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_23,HR_24,HR_25,HR_26,HR_27,HR_34,HR_35,HR_36,HR_37,HR_45,HR_46,HR_47,HR_56,HR_57,HR_67
325,70.55322,555.12805,2.412719e-09,2.6564435e-11,1.2599716e-11,2.350551,1.3550956e-11,2.2545488,0.07896505,5.8593416,110.76579,1.31118935e-11,2.2489245,0.06913465,0.6666667,5.8147974,,6103.337,1275.7493,0.76530045,48.52983,1.2850546e-07,255223712.0,31332582.0,0.99959505,0.9895597,0.0,1.0,0.0,7.578562133403466e-08,3.415106775150889e-08,9.782231913391115e-09,1.996955711902615e-09,4.00427330182751e-10,3.6200112352169356e-11,9.103449764846783e-12,3.012124334610361e-16,1.2175071714692898e-11,8.149591244899224e-12,6.5210055237574505e-12,4.600621966721619e-12,2.561902079367684e-12,8.062289442826998e-13,5.602133340554261e-13,3.5741527973795565e-17,4.751846790313721,20.384958267211914,42.05168151855469,42.45176315307617,28.342674255371094,10.19600772857666,6.273640155792236,,1.285054622712778e-07,4.6264112540939095e-08,6.132719221341176e-08,1.2288009720862192e-08,1.1766618790431949e-08,7.892207776194482e-09,3.0555536767451486e-08,7.659051703967634e-08,48.52983093261719,19.806507110595703,24.744020462036133,6.149707794189453,5.951038837432861,4.187004566192627,13.42287540435791,29.91340446472168,2,0.006079352333388782,0.015466969270817055,0.02714505563994317,0.03867632144841788,0.055423068519294794,0.06478021657764217,0.12924470888632617,0.009388499730131438,0.02106918023448236,0.03260463534463615,0.04936034748176058,0.05872399102980246,0.12326220664209435,0.011682991493449842,0.02322324444958598,0.039990380077929086,0.0493627064492036,0.11400563961848817,0.011543384872312707,0.028320620184127832,0.03770145754012174,0.10245911617985927,0.016782721849066887,0.02616946168124574,0.09102338694393855,0.00939086425089095,0.07435425014822675,0.06500877832032906
326,21.271841,585.7902,4.1774595e-10,4.9097375e-12,2.1077495e-12,2.4346988,2.323596e-12,2.332801,0.0972647,2.6721444,105.86459,2.2495083e-12,2.3054316,0.1052051,0.6666667,2.6966236,,1381.0742,168.36006,0.86603665,16.494589,3.13461e-08,507590016.0,31560000.0,0.99620146,0.9561726,0.0,1.0,0.0,9.440642934066545e-09,6.993790435672054e-09,1.8242520827271846e-09,3.939707726718922e-10,4.965274025270361e-11,5.001961518591447e-12,3.6590559389409794e-17,3.064851870879145e-16,1.5171133663574587e-12,1.6648372134012157e-12,1.2067012970448654e-12,8.98293592288546e-13,3.124738694789547e-13,1.0948566272345195e-13,2.1986729515358555e-18,3.413814423547993e-17,1.2011117935180664,6.289772987365723,12.697555541992188,14.390212059020996,6.950285911560059,2.5620017051696777,,,3.143426408058758e-09,8.160768061316048e-09,5.509266376435562e-09,1.2677752181389224e-08,5.648585599260514e-09,5.405995096019467e-10,2.327211978681021e-09,1.0309340048308968e-08,2.0422775745391846,5.712217330932617,3.7136309146881104,7.47423791885376,3.6281423568725586,0.31114235520362854,1.4773682355880737,6.423117160797119,2,0.0022257440802084805,0.012075541542623386,0.023074396356422267,0.037554910412945786,0.05310815297011475,0.12588758565242983,0.11364334514900795,0.009850062203178018,0.020849723070059126,0.035332119660512834,0.05088842416407834,0.12369650053364756,0.11144579027874156,0.011001920343024758,0.025490928901577566,0.04105894292616725,0.11398532012183965,0.10170737714200206,0.014493073128871603,0.030070606294510863,0.10311270903587898,0.09080706777036056,0.015584325055994233,0.08875226907585065,0.07641456181931248,0.07326928600862395,0.060902763999538215,-0.012421952513053438
327,38.742313,1153.0234,1.3982461e-09,1.3111901e-11,1.1747962e-12,2.2274601,1.277995e-12,2.1440096,0.077564046,3.8603516,455.69138,1.2336834e-12,2.131068,0.067620836,0.6666667,3.6582627,,2693.289,490.40823,1.0150174,32.38595,7.195324e-08,507590016.0,31560000.0,0.9999032,0.9911733,0.0,1.0,0.0,5.881444664623814e-09,9.842761272693679e-09,4.133126285665867e-09,1.067914645602741e-09,2.6786620144214623e-10,5.623999529968948e-11,8.526337622050129e-12,1.5105300262195692e-18,9.531159498796238e-13,2.400600334837022e-12,2.828122068129768e-12,2.514629563604709e-12,1.7585747311490985e-12,1.2798481892339897e-12,5.380099035549868e-13,1.9029602769451523e-19,0.21157416701316833,3.091403007507324,16.892702102661133,24.129316329956055,20.452606201171875,13.653470039367676,6.437295913696289,,8.368532533609141e-09,1.363710122603834e-08,1.0610842871017212e-08,6.612047798171261e-09,1.682571593164539e-08,1.60841011620505e-08,8.150888852753724e-09,1.950247785487136e-08,5.203272342681885,9.289637565612793,7.216440200805664,4.856118202209473,10.085014343261719,9.764413833618164,6.452712535858154,12.126299858093262,2,-0.003816628268898596,0.0025979683905421997,0.012440572627601848,0.022300127373759884,0.03319401043806897,0.046040742921773584,0.14019272956843817,0.006414533056269126,0.016256429024324632,0.026114533000896372,0.03700595045276142,0.04984861177262438,0.14393234488811393,0.009842922362421184,0.01970330049444455,0.030598680785651824,0.04344797144714485,0.13764489368903676,0.009862290805540259,0.020762011534986868,0.03361942660093479,0.12797535592240625,0.010901953024200365,0.023765015432323795,0.1182623275691809,0.012866395899358294,0.10749897193101798,0.0947636459361087
328,11.205218,883.7337,2.7411604e-10,5.1224975e-12,6.399015e-13,2.6769228,6.463689e-13,2.6744142,0.008562479,0.0,,6.5821746e-13,2.645899,0.038204726,0.6666667,0.0,,1076.6217,23.859318,0.30948216,-inf,-inf,-inf,-inf,0.9941095,0.92690957,1.0,0.0,0.0,2.173457147591762e-08,1.1190170567942914e-08,1.7877577196401262e-09,2.0755840102193446e-10,4.1925029420353255e-11,7.634582202542539e-12,3.0826263278816845e-16,2.4708980745834447e-16,3.390522888488401e-12,2.5199920275498222e-12,1.13618511300706e-12,4.674151148596761e-13,2.6644880963058726e-13,1.719284301515342e-13,1.959121197986315e-17,3.434503534156924e-17,0.5164700150489807,2.8749637603759766,6.646865367889404,6.2979960441589355,5.238345623016357,3.7980823516845703,,,1.0018011309398389e-08,5.035710071155108e-09,1.2437235241691269e-08,1.1265003152516329e-08,2.5081032806184567e-09,1.3745448335100718e-08,2.581309743732163e-08,1.582544584266543e-08,2.9055254459381104,1.3938976526260376,2.7721242904663086,3.601248025894165,0.5790042877197266,3.905301570892334,4.965064525604248,2.7825355529785156,1,0.00497342549561162,0.018459900051465045,0.03383450648020463,0.04494696826935228,0.05650201578793806,0.1197638073267869,0.12105231447495315,0.013487712848440187,0.028865938354102075,0.03998248047333635,0.05154307433772678,0.11485879590775516,0.11614881575445794,0.01538421512655985,0.026509063226155417,0.03808183591253227,0.10152836902753289,0.10282218227307177,0.011129386898753238,0.022710926190024194,0.08627891589653933,0.08757649903066808,0.011584467366001836,0.07522175929574945,0.07652169574284673,0.06369279408629033,0.06499484390682168,0.0013074623265209094
330,37.64927,1621.4591,1.1669109e-09,1.2990221e-11,4.6779144e-13,2.0986667,4.884237e-13,2.0686543,0.03086242,1.5352546,533.1591,4.862912e-13,2.042548,0.036726777,0.6666667,2.0682135,176.14035,2060.0088,85.14392,0.379281,14.49637,2.8595768e-08,665390016.0,31560000.0,0.99971163,0.93434227,1.0,0.0,0.0,2.5483162247041946e-08,9.193980687882686e-09,3.210802512754185e-09,8.331009770934372e-10,2.750786542993211e-10,6.68110566870439e-11,1.6910351591237216e-11,1.995693797630265e-16,4.0664342552954036e-12,2.187960533236999e-12,2.1789948317918473e-12,1.982592909288705e-12,1.866807489842026e-12,1.589952670390249e-12,1.14761249548484e-12,3.4139639778027424e-17,1.2070306539535522,4.619863033294678,16.001293182373047,21.981931686401367,21.540374755859375,12.937570571899414,7.015610218048096,,8.969228026955989e-09,2.4141995069726363e-08,1.942419203260215e-08,1.1237417218978862e-08,1.1430011603863477e-08,1.589673992441476e-08,1.312935449249153e-08,1.0963801422292363e-08,6.450267314910889,15.609735488891602,13.15617561340332,8.551358222961426,8.344143867492676,10.65307903289795,7.879607677459717,8.481039047241211,1,0.007635298991824928,0.015393164276954458,0.02516610405447949,0.03304914629463244,0.042933348383823386,0.05233804892837841,0.12347421404261162,0.007758777185165054,0.0175341742670209,0.025420261854566147,0.03530962420289088,0.044720621041419106,0.11594822669572627,0.009776727144491664,0.017664968733793893,0.027558396902546196,0.03697467322980582,0.10828686615731928,0.007889604167960713,0.017786461980995115,0.027207781461371424,0.09861454135440471,0.009898246815644622,0.019322324997146083,0.09079557884309404,0.009425880948551324,0.08097010123790399,0.07159886558423176
331,10.510932,7858.0493,1.2479937e-10,1.7083155e-12,2.7570556e-15,1.6899698,2.8453723e-15,1.678704,0.016594263,0.0,125803080.0,2.949864e-15,1.6175748,0.046242874,0.6666667,0.0,130621.54,153.62521,19.036814,0.41812518,-inf,-inf,-inf,-inf,0.99941653,0.9549992,1.0,0.0,0.0,1.1289137891645415e-13,7.28534177429907e-10,1.7798627849341386e-10,8.0502278454464e-11,2.4037799528642267e-11,1.4198290113065504e-11,1.0119568377708887e-11,3.282280914077007e-12,1.8309920791547085e-17,1.8054114247437886e-13,1.2679234832196906e-13,1.9949611353067137e-13,1.7123844388896442e-13,3.518538271071042e-13,7.208892228820207e-13,6.653473345191729e-13,,0.7184978127479553,1.6561707258224487,3.9955058097839355,4.462819576263428,5.361239910125732,7.1498637199401855,3.5412333011627197,1.320973191942798e-10,2.699565293529105e-10,7.125379175576541e-10,4.725083102563588e-10,7.881360009065475e-10,9.69272329065518e-10,1.7803468699284508e-09,5.279881531983222e-10,0.34468960762023926,3.3270087242126465,4.506823539733887,3.5829403400421143,1.6871447563171387,4.479554176330566,5.013608932495117,2.732649564743042,1,-0.05911978674352782,-0.04915500045735468,-0.043627104908913264,-0.035317251759055424,-0.03173861488904802,-0.029449867853472,-0.021912798411831746,0.009993828683567208,0.015532744279128433,0.023852337434071964,0.027432645926587666,0.02972166638899523,0.0372552517640988,0.005539775543701144,0.013861813076470884,0.017443599530793014,0.019733699270100487,0.027271576905051716,0.008322676642203826,0.01190497440793724,0.014195475579545865,0.021735085063547006,0.003582652739453864,0.0058734928573557065,0.01341483508565841,0.0022908883243438517,0.009832654910439812,0.00754193647209405
333,13.947945,647.2438,2.9877323e-10,5.3423615e-12,1.5561337e-12,2.6467783,1.7092876e-12,2.629173,0.08504149,1.5629947,16.014772,1.5617958e-12,2.638918,0.0071407384,0.6666667,0.0,,1244.998,75.31889,0.70797324,8.750161,3.444972e-08,665390016.0,31560000.0,0.98203236,0.95811075,1.0,0.0,0.0,4.470170900106041e-09,1.1650167053289806e-08,2.213571326237229e-09,2.120582875964061e-10,2.758735254126954e-11,1.8653516231648126e-12,5.841621023711108e-12,1.3279869897325606e-16,6.981463475906613e-13,2.6309132823698622e-12,1.4114530941591874e-12,4.788832633391416e-13,1.759069235759969e-13,4.2124534112633616e-14,3.72482860527823e-13,1.863726262971392e-17,0.17590831220149994,4.996004104614258,10.938957214355469,6.707926273345947,3.879312038421631,0.7082024812698364,3.640589475631714,,2.0091623920137636e-09,8.386507488467032e-09,5.386913581872932e-09,6.472497648957187e-09,6.0528027034933984e-09,9.804803191570954e-09,1.8126769418813637e-08,3.202390885803652e-08,0.643195390701294,3.2528486251831055,1.690368413925171,1.9861992597579956,1.9200164079666138,2.6256344318389893,4.963591575622559,8.423738479614258,2,-0.007094232252228056,0.005141890320349716,0.02192554874010201,0.036065947014723584,0.05412853921272517,0.04655772318272147,0.11304805836901931,0.012235676242465608,0.029015267814383294,0.043149139119391736,0.061199270918687446,0.05363424051185164,0.12004601501589443,0.016785550802050363,0.030929792536059528,0.04900028679977823,0.041425749967613154,0.10796892830473499,0.014151588865401481,0.03224125432634865,0.024657344749618195,0.09134893080797492,0.018097922909304176,0.010509423048657814,0.07729726663224451,-0.007589943458238894,0.059282274881293555,0.06684214277658386
336,41.88115,1187.8068,1.4709999e-09,1.2192623e-11,1.0258902e-12,2.079746,1.129604e-12,1.9215286,0.10954942,4.6781425,1699.3805,1.0786122e-12,1.936709,0.08335209,0.6666667,4.220331,2195.7139,1819.2732,35.119682,0.20147334,14.442115,1.5792502e-08,665390016.0,31560000.0,0.9994983,0.9521294,0.0,1.0,0.0,1.919782377513002e-08,4.040592749277039e-09,3.2169327202069553e-09,1.0672051020677031e-09,3.204984611038242e-10,6.094352106300605e-11,1.284565162573692e-11,2.093233138905637e-12,3.162172563728194e-12,1.020558095497781e-12,2.274721860526241e-12,2.5634125898343907e-12,2.1355144215473576e-12,1.394164189476299e-12,8.089870461892856e-13,2.5507379411773834e-13,0.765021026134491,2.2313954830169678,17.369630813598633,27.089811325073242,23.328149795532227,12.042716026306152,6.336855411529541,2.2916221618652344,1.1565729707285755e-08,1.113755043746778e-08,5.851230611142455e-09,7.474814545105346e-09,1.0539909389706281e-08,9.225920472033522e-09,6.1646918680935414e-09,1.2074576005716153e-08,13.130330085754395,12.012738227844238,7.3351969718933105,7.876723766326904,11.436932563781738,8.946280479431152,7.108401775360107,12.683781623840332,1,0.0115758244356458,0.01324670162521781,0.021254874304939678,0.029838658096038275,0.04143928444326742,0.05207082250104846,0.06416596119033507,0.0016711334436682011,0.009681431914877752,0.018269143951830883,0.02987779220173215,0.04051942166138511,0.052629228371979225,0.008010428071642197,0.01659851726384007,0.028208067180589633,0.0388509189440032,0.05096257711059654,0.008589231226934864,0.020202203972556634,0.030850091806301782,0.0429696906442101,0.011614988194648393,0.02226676079384283,0.034393153125593094,0.010654528160248184,0.022787267899114803,0.012135686132825785
337,47.701366,2526.1877,1.6035678e-09,1.844014e-11,2.5244463e-13,1.9143653,2.6090146e-13,1.8934261,0.018647062,1.163552,44007.957,2.6148902e-13,1.8647388,0.025479095,0.6666667,2.019071,24430.148,2268.8052,337.6298,0.7662553,28.790817,3.9160767e-08,507590016.0,31560000.0,0.9998014,0.97986233,1.0,0.0,0.0,1.5922111629151914e-08,8.878582313798233e-09,3.3315425973512447e-09,9.917047183449768e-10,3.888581123767665e-10,1.5159282162890975e-10,5.4525606252298076e-11,6.19835302875793e-12,2.5594129680200917e-12,2.151641278341776e-12,2.3106100366376836e-12,2.4033036845338973e-12,2.69694748304683e-12,3.673710207569014e-12,3.781654243223409e-12,1.142793758929228e-12,0.5186219215393066,3.885575532913208,15.543191909790039,23.777698516845703,26.11029624938965,23.391132354736328,16.047407150268555,4.516071796417236,9.635348519054787e-09,1.2564124851621727e-08,7.889386921533514e-09,6.885806591583332e-09,5.075283748823267e-09,6.282758313602699e-09,6.1062133127620655e-09,1.7895999349093472e-08,11.163288116455078,12.270055770874023,8.158251762390137,8.344468116760254,5.873961448669434,5.691579341888428,6.466664791107178,15.624846458435059,1,0.004357872030503212,0.011586701904456053,0.020379429038700467,0.027066307372376714,0.03370314021246172,0.040805471728165635,0.05556672995713004,0.0072291949003234915,0.01602298002417578,0.02271111415194222,0.029349578871185965,0.03645408214569253,0.051221261293259664,0.008794803854526105,0.015484461538060752,0.022125078333380854,0.029232591017209757,0.04400836218251692,0.006690568823944204,0.013332868864798576,0.020443042964855357,0.03522719283378888,0.006642892616614415,0.013754355400930167,0.02854335139113891,0.007112112608841317,0.02190461211718876,0.014794804362335937
338,30.647429,737.8447,7.5409323e-10,9.994722e-12,2.1997452e-12,2.4031923,2.309534e-12,2.3824978,0.038191624,1.5326248,4.933858,2.2583894e-12,2.3707516,0.030038582,0.6666667,1.0647805,,2269.2798,327.14963,0.8799592,26.98847,7.141329e-08,286670016.0,31560000.0,0.80332947,0.9324269,1.0,0.0,0.0,1.1703065183610306e-08,1.3142373411767494e-08,3.73193653757653e-09,5.35704203219467e-10,1.3730513948040368e-10,2.6063519398267232e-11,1.6075100235310447e-12,7.555212943430688e-18,1.845209315204377e-12,3.0367370944250904e-12,2.445208532181331e-12,1.2378228867251928e-12,8.996392498149264e-13,6.022356550082486e-13,1.053259381295947e-13,1.1518402141860827e-18,0.8436273336410522,8.754140853881836,19.896961212158203,16.3404541015625,12.477347373962402,7.508266925811768,0.6304351091384888,,1.742297328632958e-08,7.141328950410752e-08,1.862965071097733e-08,1.7119758055628154e-08,8.855328026413645e-09,1.3906581664002715e-08,1.3945907539891778e-08,1.4082686128347177e-08,8.24329948425293,26.98847007751465,8.885261535644531,8.135510444641113,3.8455023765563965,5.429999828338623,6.170196056365967,6.360996723175049,2,-0.0008659821043180842,0.008453558252258835,0.02248791522878979,0.032096112496701336,0.043570749581637036,0.06220987739202505,0.13632984356766642,0.009319472132168114,0.023353442545081562,0.03296117845630265,0.044435055085144774,0.06307246161629092,0.13717963035390823,0.014037025455796546,0.02364897083353756,0.035130130735593734,0.053784604184631706,0.12802382922902078,0.009615137230287932,0.021103511897174198,0.03977760986397417,0.11419201524626421,0.011490706282442361,0.030174013203351033,0.1046918266995585,0.01868978705739146,0.09331337482357342,0.07475395920216184
339,10.9284935,4997.5635,1.8482116e-10,2.1570681e-12,8.013866e-15,1.885292,9.7948925e-15,1.7001803,0.15374862,1.6106608,13249.805,9.3594345e-15,1.6595231,0.16939636,0.6666667,1.5757562,17888.393,274.39413,21.190512,0.37265995,-inf,-inf,-inf,-inf,0.9940654,0.90982276,1.0,0.0,0.0,1.7615914282842482e-09,6.9026218074697e-10,5.955375775856808e-11,1.3073939153507297e-10,4.627630223463797e-11,1.8855356512248456e-11,7.516421512976379e-12,5.728812576943486e-16,2.8349642511998896e-13,1.677615023894935e-13,4.144669091439568e-14,3.177493804098347e-13,3.220618758660587e-13,4.582610874971638e-13,5.231085746862374e-13,1.0690779359911359e-16,,0.24643637239933014,0.21058809757232666,5.164784908294678,6.513988018035889,6.4569244384765625,5.141063690185547,,2.056360637325838e-09,1.7439536481589357e-09,1.0455672994069687e-09,2.925362452277369e-10,2.1236110647748774e-09,8.12281150544894e-14,1.3082014360676908e-09,1.179196518208414e-09,4.237786293029785,2.1615848541259766,3.2378315925598145,0.42501065135002136,4.594239234924316,,2.450040102005005,2.7370548248291016,1,0.006750908329976929,0.023982526005671252,0.018517993296447356,0.02572265114314298,0.031866261316496905,0.038079728531213705,0.0977776478404398,0.01723440799243511,0.011768556192224387,0.01897503785239523,0.025120757119765528,0.0313368760583466,0.09108686485119684,-0.005466960631574538,0.0017411992731172566,0.007889764933026943,0.014110088536804339,0.07396857481279513,0.007208091290381533,0.01335614947334838,0.019575539125022256,0.0794034260259959,0.006148650127931355,0.012369193155911085,0.07223667919261083,0.006221016160154133,0.06611739563930576,0.05992102603899274
340,15.63953,2546.6372,2.5099361e-10,2.3207272e-12,3.6735514e-14,1.9070705,4.1906257e-14,1.7490182,0.10924596,2.169922,8032.3296,3.9873178e-14,1.7174932,0.102895185,0.6666667,2.0956798,12126.5,321.1665,15.476609,0.03718294,-inf,-inf,-inf,-inf,0.99994475,0.8079768,0.0,1.0,0.0,5.785724788154312e-09,1.7936485630087873e-12,2.9222319009036823e-10,1.7208559577319704e-10,5.364974783872434e-11,2.783800620576038e-11,5.539593089798345e-12,1.3119850691133396e-18,9.65891320918455e-13,4.685860908989266e-16,2.1520139186284593e-13,4.2752650378230506e-13,3.720034805372585e-13,6.580135199739379e-13,3.6229274246422916e-13,1.7546059510716497e-19,0.5638838410377502,,3.0847554206848145,8.272759437561035,8.434935569763184,9.561674118041992,5.225737571716309,,1.2427455731156556e-09,1.1016432210908533e-09,1.6899679433635129e-09,1.351371015090308e-09,6.558013576629662e-10,6.35628327749771e-10,6.383262252107613e-10,1.320406561866605e-09,3.785996198654175,6.196106910705566,7.675424098968506,5.079260349273682,3.741138458251953,1.9430607557296753,1.5967614650726318,4.941051006317139,1,0.05628121612081192,0.021564390557905197,0.02529227660043274,0.033398315953549064,0.03790221609650888,0.04880880187741653,0.14084251740246406,-0.03475901153680095,-0.03103311454092034,-0.022925994108829006,-0.018418289603177006,-0.007492997648256975,0.08523695657994351,0.00372992038784563,0.011842454501068423,0.01635118999064995,0.02727311714986082,0.1196414999806669,0.00811289247114259,0.012622039403782603,0.02354559197398856,0.1159633286074136,0.004509608722203185,0.015435648064421197,0.10795199716097878,0.010926799942919358,0.10349277092074162,0.09267076723337424
