,Flux_Band_1,Flux_Band_2,Flux_Band_3,Flux_Band_4,Flux_Band_5,Flux_Band_6,Flux_Band_7,nuFnu_Band_0,nuFnu_Band_1,nuFnu_Band_2,nuFnu_Band_3,nuFnu_Band_4,nuFnu_Band_5,nuFnu_Band_6,nuFnu_Band_7,Sqrt_TS_Band_0,Sqrt_TS_Band_1,Sqrt_TS_Band_2,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Sqrt_TS_Band_6,Sqrt_TS_Band_7,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1,HR_01,HR_02,HR_03,HR_04,HR_05,HR_06,HR_07,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_23,HR_24,HR_25,HR_26,HR_27,HR_34,HR_35,HR_36,HR_37,HR_45,HR_46,HR_47,HR_56,HR_57,HR_67
337,8.878582313798233e-09,3.3315425973512447e-09,9.917047183449768e-10,3.888581123767665e-10,1.5159282162890975e-10,5.452560625229808e-11,6.1983530287579295e-12,2.559412968020092e-12,2.151641278341776e-12,2.310610036637684e-12,2.4033036845338973e-12,2.69694748304683e-12,3.673710207569014e-12,3.781654243223409e-12,1.142793758929228e-12,0.5186219215393066,3.885575532913208,15.54319190979004,23.777698516845703,26.11029624938965,23.391132354736328,16.047407150268555,4.516071796417236,9.635348519054789e-09,1.2564124851621727e-08,7.889386921533514e-09,6.885806591583332e-09,5.075283748823267e-09,6.282758313602699e-09,6.106213312762065e-09,1.7895999349093472e-08,11.163288116455078,12.270055770874023,8.158251762390137,8.344468116760254,5.873961448669434,5.691579341888428,6.466664791107178,15.62484645843506,1,0.0043578720305032,0.011586701904456,0.0203794290387004,0.0270663073723767,0.0337031402124617,0.0408054717281656,0.05556672995713,0.0072291949003234,0.0160229800241757,0.0227111141519422,0.0293495788711859,0.0364540821456925,0.0512212612932596,0.0087948038545261,0.0154844615380607,0.0221250783333808,0.0292325910172097,0.0440083621825169,0.0066905688239442,0.0133328688647985,0.0204430429648553,0.0352271928337888,0.0066428926166144,0.0137543554009301,0.0285433513911389,0.0071121126088413,0.0219046121171887,0.0147948043623359
356,1.3762944561790393e-08,5.953046056106359e-09,2.1592259091818278e-09,8.90400919661971e-10,2.4083202099234313e-10,7.869734031107356e-11,1.0212994512592832e-11,3.988803102920879e-13,3.4252349220831317e-12,4.206796803268853e-12,5.2572590378274775e-12,6.1297512204960825e-12,5.7378312171008075e-12,5.279927536849805e-12,1.579021310406381e-12,0.1231463551521301,8.927651405334473,35.1928825378418,53.00424575805664,51.25984191894531,33.31587219238281,21.890499114990234,6.450925350189209,2.6366153704771026e-08,2.635536056061483e-08,2.2054690518302777e-08,2.542653021464503e-08,2.6621695070616624e-08,1.9486884994535103e-08,2.19896385544871e-08,1.7744390845564343e-08,28.070816040039062,28.39750289916992,25.284730911254883,25.27506828308105,26.5960636138916,21.4046573638916,24.18973731994629,21.85851287841797,1,-0.012750696426979,-0.0065234563714756,0.0009104528613687,0.0073144837786786,0.0166188029525699,0.024440361621786,0.0384033031445741,0.0062277580717747,0.0136609906991629,0.0200633090059146,0.0293632772625893,0.0371794717493216,0.0511289633103663,0.0074338650808931,0.0138372798944392,0.0231397506965599,0.030958882044314,0.0449155071811165,0.0064040735651909,0.0157085877721359,0.0235304323548254,0.037494161243953,0.0093054503254927,0.0171289399602139,0.0310975546795128,0.0078247368390872,0.0217984123077356,0.0139760593209198
430,4.504177919528729e-09,3.215662625066784e-09,1.057160581297012e-09,3.567880713095661e-10,1.1348519346476847e-10,4.748466203574608e-11,1.7296922574794316e-11,2.7638134836305284e-12,1.0869999561916033e-12,2.2191274425681362e-12,2.551261502406477e-12,2.462192776053751e-12,2.738755186179609e-12,3.2769143301636387e-12,3.1339863430096537e-12,0.3555718660354614,1.0861594676971436,9.966938972473145,19.25135612487793,22.928367614746094,19.13179588317871,14.49588394165039,9.857038497924805,1.3009795019058856e-08,1.0728149035799106e-08,9.582398874385945e-09,1.008781591593788e-08,1.7666334173327414e-08,1.6403340907800157e-08,9.7761718720335e-09,1.4793229752285697e-08,8.60806941986084,8.885704040527344,9.085421562194824,8.412981033325195,13.942709922790527,11.997057914733888,6.633932590484619,11.126016616821287,1,0.0099625316825854,0.0124344337606024,0.0205080114095776,0.0282647393480918,0.0363127323026708,0.0423454846620359,0.0492441769140045,0.0024722083313291,0.0105476347323168,0.0183073628057978,0.0263597366962567,0.0323966200843064,0.0393009261350145,0.0080756369808975,0.0158358711999,0.0238890851392214,0.0299268086268151,0.0368322964324435,0.007761226761524,0.0158164994707492,0.0218564538709044,0.0287652154996448,0.0080562616591616,0.0140976185292198,0.021008678996303,0.0060420430896862,0.012954609923203,0.0069131079384538
431,4.984513246597544e-09,7.000625079633949e-10,2.585440195268518e-10,9.51866016563052e-11,2.672229278133376e-11,1.4192333940010736e-11,3.979839190409312e-13,5.041087447650583e-13,1.2014498554022146e-12,4.82406269878416e-13,6.231855851669689e-13,6.559216603023443e-13,6.441049408244248e-13,9.77979958301234e-13,7.174423273352548e-14,0.1466050148010254,2.876833200454712,3.6602959632873535,7.514307022094727,9.48099136352539,7.926774978637695,6.381699085235596,0.2629904150962829,1.114118575173961e-09,1.613728373150991e-09,1.2719392206150815e-09,2.508701912873334e-09,3.373083368174434e-09,8.575947063604872e-09,6.230689297836989e-09,6.740253688519715e-09,1.5116742849349976,3.480268716812134,1.7253003120422363,2.743922472000122,4.7034406661987305,7.347638130187988,6.392240524291992,7.332908630371094,1,-0.0033855528548368,0.0108672016525453,0.017946136167921,0.0249461903607329,0.0337027418758311,0.0380062270989281,0.0616104106220889,0.0142522301466622,0.0213303930394289,0.0283293506136337,0.0370840633495198,0.0413864546721174,0.0649824091015266,0.0070803153487831,0.014082806490572,0.02284390690681,0.027150239074342,0.0507772059722065,0.0070031894347862,0.0157661416063225,0.0200737825540343,0.0437126061197248,0.0087639198246375,0.0130724308481377,0.0367206578940626,0.004309004687793,0.0279657379165549,0.02365958431504
445,2.409022847871256e-08,9.746440099434041e-09,2.598816939425319e-09,7.521959721756842e-10,1.5482422288659592e-10,2.4087468131206435e-11,3.807392335436477e-12,4.911186474859664e-12,5.8846443343196775e-12,6.702263743996184e-12,6.160467101723466e-12,4.992162933037392e-12,3.5639171735296626e-12,1.544664027762488e-12,5.055357174543751e-13,1.8920825719833372,14.488221168518066,45.29523086547852,54.37355041503906,42.20557022094727,23.969741821289062,9.905003547668455,4.766543388366699,1.5936020503204418e-08,2.2526132070765925e-08,2.111556973716233e-08,3.5740757908797605e-08,1.8738305129772925e-08,1.867031684810172e-08,2.1780291348250106e-08,1.6016461046319822e-08,13.965360641479492,16.54533576965332,16.365703582763672,21.740779876708984,15.586950302124023,12.33260440826416,15.19393539428711,12.052597999572754,1,0.0017353043872575,0.008512580925612,0.0182487729928902,0.027208559454885,0.0383974304748979,0.0512421141516872,0.0636430194056982,0.0067773766532136,0.0165139915571071,0.0254744578475325,0.0366645690929604,0.0495112123343801,0.061914552862327,0.0097377047628146,0.018700309802729,0.0298946209419845,0.0427481800952381,0.0551603224868324,0.0089642374104774,0.0201627856667447,0.033024222297597,0.0454470289109377,0.0112005726925508,0.0240671096413098,0.0364976605728041,0.0128700062572857,0.0253074334249168,0.0124414794424177
509,4.814157517074591e-09,1.8022227044056651e-09,5.525278568008217e-10,1.341616123751166e-10,2.915617400289783e-11,7.816485306233467e-12,1.532582762954482e-12,8.820761504026164e-13,1.1755647453745577e-12,1.2418633829613945e-12,1.3146695104077066e-12,8.964912145970061e-13,6.7629251808074e-13,5.069111905404988e-13,2.1186822912397374e-13,0.4098280966281891,4.396266937255859,13.323040962219238,19.005590438842773,14.743789672851562,8.449394226074219,5.225409030914307,1.9431469440460205,1.1918298348234656e-08,1.4414176519039756e-08,7.912155375322527e-09,8.107345905727925e-09,8.110045968123814e-09,5.475138120658585e-09,4.359132166342761e-09,4.967506406217126e-09,11.026204109191896,13.717007637023926,8.990829467773438,8.741979598999023,8.347359657287598,6.180572986602783,4.181944370269775,6.219404697418213,1,0.0009120090460847,0.0080934029604874,0.0165989599249885,0.0265922050474265,0.0371434206285072,0.0460613540027035,0.0568724719212774,0.007181446922506,0.0156871883578613,0.0256808188210746,0.0362326389679813,0.0451512416867544,0.0559633655947282,0.0085066997721692,0.0185027842826509,0.0290587532136591,0.0379821105108942,0.0488015319073461,0.0099976581181834,0.0205571350437664,0.0294849373930798,0.040311567078342,0.0105616475892779,0.0194930254352439,0.0303261310358772,0.0089332170029709,0.0197708159185089,0.0108395133577486
515,5.815262049679859e-09,2.313050417868112e-09,7.520060685273221e-10,2.681111999081054e-10,1.1212745315569703e-10,2.7998874052581613e-11,2.2433136077915083e-12,7.825891085340432e-13,1.4584631245762036e-12,1.6449520781960936e-12,1.836263563079199e-12,1.846839738431361e-12,2.6664675242121798e-12,1.869150233896333e-12,3.3710149472190865e-13,0.1979143470525741,2.1515426635742188,10.509225845336914,18.378379821777344,19.769023895263672,17.382883071899414,10.209157943725586,2.0558080673217773,7.3572903325214164e-09,3.154554173434576e-09,3.4706426621511355e-09,7.923303790846603e-09,4.8675277142251624e-09,4.967357636331826e-09,1.862810572461626e-09,7.160602777389613e-09,10.603422164916992,5.661623477935791,6.482136249542236,8.677713394165039,7.240062236785889,6.29939603805542,2.6683473587036133,8.729521751403809,1,-0.0014419228688491,0.0053181531671526,0.0134345330420851,0.0207689072046747,0.0268839371111822,0.0364604499472354,0.0534079994160073,0.0067600241976575,0.014876167736352,0.0222101649421105,0.0283247619829905,0.0379003802734577,0.0548456986057746,0.0081169598065841,0.0154524607962702,0.0215688677074939,0.0311483365128457,0.048103509180986,0.0073364211750082,0.0134542633876703,0.0230372011971295,0.0400021683910824,0.0061184461408806,0.0157034340691029,0.0326753365371158,0.0095859089482549,0.0265622007721543,0.0169806154764041
562,9.15004694235222e-09,3.850881391542771e-09,1.1687574241747711e-09,6.536507446419647e-10,2.1712839859411304e-10,8.210782748152566e-11,1.189749340713142e-11,2.0757109139152297e-12,2.286594091155392e-12,2.7447733755986414e-12,2.8748620237856178e-12,4.5716178238841546e-12,5.257387841045569e-12,5.635719321772648e-12,2.015840836269711e-12,0.3208024799823761,4.1715497970581055,23.25800132751465,35.70996856689453,44.81681823730469,34.276729583740234,22.436006546020508,8.82153606414795,9.713938098343531e-09,6.0529536938247475e-09,8.670231643748139e-09,1.4360156619375177e-08,7.167198834423516e-09,5.767766264597185e-09,6.628710025324835e-09,1.2172169938651224e-08,14.86310863494873,11.436822891235352,15.926627159118652,23.4892635345459,12.744888305664062,10.785280227661133,13.08799171447754,18.357257843017575,1,0.0024565344940346,0.0088475407487347,0.0175196262776149,0.0216913879876288,0.0295064927954569,0.0362994047991753,0.0495147925624056,0.0063911451616962,0.0150637400902928,0.0192358784897446,0.0270519191250819,0.0338458883680525,0.047063982686299,0.0086734299591592,0.0128463126446263,0.0206643466789452,0.0274606833362183,0.0406850753000924,0.0041733476865142,0.0119930662462068,0.0187917291594189,0.0320229455707785,0.0078201099658563,0.0146195280009002,0.0278533202823663,0.0068001954763449,0.0200375748214587,0.0132391833086276
570,4.1188361166177856e-08,1.5307419332089012e-08,4.233141837062249e-09,1.3567029721883728e-09,3.121088942847905e-10,7.146115643674733e-11,6.440871273827309e-12,6.83199070233842e-12,1.0019353402501707e-11,1.0537806738319944e-11,1.009422233300139e-11,9.12122460894338e-12,7.297572268694097e-12,4.694100143309843e-12,9.38035348181654e-13,1.83555281162262,16.033479690551758,49.7926025390625,64.78816986083984,56.910003662109375,35.290122985839844,19.029481887817383,4.499794960021973,2.7966487792241423e-08,3.9490604564207394e-08,9.862750971478819e-08,6.85617891349466e-08,7.176027594368861e-08,4.7722540585937174e-08,5.832507454783809e-08,4.811413845118295e-08,18.23211479187012,21.100366592407227,42.07868957519531,31.233007431030277,33.50602722167969,23.47755622863769,26.53899574279785,24.97631072998047,1,0.0002033722210098,0.0076719624537863,0.0172058522627596,0.0254940955165967,0.0359928790478521,0.0463006297397175,0.0626615728690681,0.0074686018857675,0.0170025395369067,0.0252908544233769,0.0357897688062231,0.0460976915866448,0.0624589966019793,0.0095351484738642,0.0178256195711716,0.0283287391792596,0.0386423937092322,0.0550160586831778,0.0082918804676439,0.0187986685779554,0.0291179740720887,0.0455047813936707,0.0105084261250292,0.0208311231283165,0.0372269474055659,0.010324957160348,0.026728977566395,0.0164085487642892
595,2.517392960754705e-09,1.2115803915691004e-09,4.742959358594591e-10,1.9123198857773358e-10,5.680931072782336e-11,8.841027736294915e-12,1.3069992137182409e-12,1.009641480663459e-12,6.501305570283389e-13,8.797204501323487e-13,1.1643323024473906e-12,1.3070310892621118e-12,1.3267669298280826e-12,5.700837480034082e-13,1.6841764799175457e-13,0.5875177979469299,2.403381824493408,10.565369606018066,18.17759704589844,20.043636322021484,14.03583812713623,5.063808441162109,1.5512986183166504,4.464566050188523e-09,3.015341532019988e-09,2.4761699357611633e-09,4.366995653981576e-09,4.57324444980145e-09,3.763119149624572e-09,5.393864022096295e-09,1.0069131084478043e-09,8.141311645507812,6.825168609619141,7.622591972351074,10.542119026184082,9.921789169311523,8.831125259399414,10.80100917816162,3.580937147140503,1,0.0064660768210622,0.0117702432711331,0.0184902186904388,0.0249122258327659,0.0333636778473751,0.0460360923645065,0.0587169017907777,0.005304570166569,0.0120255796377509,0.0184491208766436,0.0269034049544683,0.0395817979724206,0.0522706704705101,0.0067214382352958,0.0131458372229149,0.0216019176191494,0.0342844263156978,0.046979126367878,0.0064249666908201,0.014882640283023,0.0275693411774109,0.0402704042092374,0.008458482396249,0.0211481204975592,0.0338541968180772,0.012691908442647,0.0254029886979039,0.0127151797869738
619,5.8542653391668864e-08,2.6684098486384755e-08,8.436827236835143e-09,3.21714033191256e-09,8.577822896427277e-10,2.6159668875536113e-10,4.313154694512989e-11,1.0773179223710903e-11,1.4452642208007127e-11,1.869749320648761e-11,2.0417502757941183e-11,2.2013514275331936e-11,2.0353352683799564e-11,1.7486050801762687e-11,6.627394379815632e-12,1.8625633716583248,17.467531204223633,68.62849426269531,105.98828125,106.81743621826172,72.22711944580078,44.46367263793945,16.108081817626953,1.927202220031177e-07,1.787424395160997e-07,1.3765809114829608e-07,7.346769592686543e-08,9.869181383237446e-08,9.119519717160075e-08,1.0164253438915695e-07,6.779053052241579e-08,82.79785919189453,80.06179809570312,67.4302978515625,43.05171203613281,54.31656265258789,49.61167144775391,52.76632690429688,44.20548629760742,1,0.0009539641416507,0.0069231423460415,0.0155434943952372,0.0226469931909348,0.0322216109281683,0.0406645406613598,0.053202046241264,0.005969217627668,0.0145897465894193,0.0216934977247076,0.031268607929162,0.0397121170525509,0.0522507339729831,0.008621279783598,0.0157263165482355,0.0253041132921151,0.0337509000848318,0.0462959558688727,0.0071060002030728,0.0166864737268428,0.0251369345447078,0.0376897191975365,0.0095816096543741,0.0180341556577387,0.0305919122168275,0.0084540068239563,0.0210164629030459,0.0125646884890181
655,3.055177444366564e-08,1.2784018288414245e-08,3.219066568860285e-09,7.138616364699145e-10,9.851078980327443e-11,1.5337295235923198e-12,1.243962615207761e-12,4.94331095154954e-12,7.539580938742407e-12,8.758986591583806e-12,7.509906758962348e-12,4.581068163700408e-12,2.17889031470242e-12,9.26700800514893e-14,1.3755870628771177e-13,0.7181337475776672,7.813309669494629,34.177520751953125,55.76830673217773,44.798709869384766,20.07526588439941,1.3906348943710327,1.541439652442932,2.7481779074634e-09,4.710101197957783e-09,3.184016961199632e-08,4.754586502286884e-09,4.1031348985143274e-08,8.295486253473427e-08,5.345544096257981e-08,6.051751455515841e-08,1.843434810638428,3.7582521438598633,15.7824125289917,3.924182415008545,19.835372924804688,29.605377197265625,21.93303108215332,24.955955505371094,2,-7.272963005199751e-05,0.0064773867259423,0.0166722537111636,0.0275699684183162,0.0415375667722544,0.06962373874087,0.0709932431191979,0.0065501132702495,0.0167449630368286,0.0276426426206237,0.041610170697487,0.0696961154500916,0.0710656058153327,0.0101959680746787,0.0210963491068239,0.0350696156976828,0.0631748425979329,0.0645455377033443,0.0109027261834926,0.024882544841769,0.0530130217308717,0.0543853608653421,0.0139836122385045,0.0421346488038884,0.0435084329505154,0.0281676327822514,0.029542794697658,0.0013763072102669
715,8.581581556477146e-10,5.734917540856087e-10,2.8767152548958563e-10,1.431548352082146e-10,5.136010367001731e-11,3.475244744755024e-11,5.470165119481063e-12,9.702579451681403e-13,2.2225839604091832e-13,4.233246240527289e-13,7.237472340188011e-13,1.0205320746456414e-12,1.2552549060948492e-12,2.393281536491876e-12,9.011133852987464e-13,0.4063822627067566,0.8755556344985962,5.842434406280518,13.33293914794922,17.258201599121094,12.838674545288086,14.65669059753418,4.8906121253967285,7.46937844908757e-10,4.4652651021159773e-10,1.1739342831162958e-09,1.8156416370374014e-09,1.76699810339187e-09,2.0350883200848102e-09,3.0048492583034662e-09,3.38298744573251e-09,3.564159393310547,4.359641551971436,6.306948661804199,8.729239463806152,6.373687744140625,8.521326065063477,9.787819862365724,12.703454971313477,1,0.0139747950663299,0.0168594776064192,0.0217584405807566,0.0266645609379772,0.0337821040218279,0.0364670028385469,0.0489759916227671,0.0028853623538054,0.0077860130054397,0.012694496244311,0.0198166643627261,0.0225036760706674,0.0350251688133275,0.004900760749522,0.0098094931947957,0.0169322701666214,0.0196195876414034,0.0321430548464012,0.0049089684389203,0.0120325078866968,0.0147202422564967,0.0272465861268449,0.0071239602401711,0.0098119828432765,0.0223406058027369,0.0026882105094922,0.0152190677317933,0.0125313699064313
784,1.949738681616964e-08,8.601379164474565e-09,3.0445779231058623e-09,1.1125945720280583e-09,3.9472763946335476e-10,1.2292626638821247e-10,1.880536351639428e-11,3.5346255002760567e-12,4.805221758691358e-12,6.035988549257798e-12,7.398838486327719e-12,7.677712632325749e-12,9.459593698635248e-12,8.342953931872454e-12,3.0853945700431984e-12,2.1401960849761963,16.901334762573242,47.1811408996582,65.82691192626953,58.17148208618164,44.77656555175781,28.16844367980957,10.643132209777832,3.3800613863377293e-08,6.842252275873761e-08,2.9537464030227056e-08,3.7205879266366544e-08,2.7193463481012262e-08,5.536366032288242e-08,2.9551960878393402e-08,4.0872862427931984e-08,31.6009578704834,50.33600234985352,27.742982864379883,33.48186492919922,27.25682640075684,43.053993225097656,26.745153427124023,37.06122970581055,1,0.0008374439205351,0.0069511786454937,0.014603092480085,0.0219083140616087,0.0293159605408792,0.0375223342744002,0.050441533751343,0.0061137703145746,0.0137658169054556,0.0210712567350926,0.0284792157985606,0.0366860431339221,0.0496061852930935,0.0076526906493058,0.0149594135643363,0.0223693403302703,0.0305791314140004,0.0435056093955442,0.0073075594827177,0.0147191693914201,0.0229318070972536,0.0358648594121385,0.0074124071961588,0.0156268662951628,0.0285647863198316,0.0082154107121769,0.0211568587463567,0.0129436978078589
797,6.4622871498443155e-09,2.651167063660864e-09,1.0692559060387907e-09,3.0795238581404755e-10,9.1705282256882e-11,1.3203666458794228e-11,5.645601174053549e-13,2.363170423236305e-12,1.636489771819627e-12,1.8864239597488064e-12,2.588321267385507e-12,2.0769614327009744e-12,2.124109482054548e-12,8.458860239861365e-13,7.241521835302246e-14,0.3779644966125488,2.3785343170166016,8.730114936828613,19.101037979125977,19.42926406860352,16.80668830871582,7.792465686798096,0.4973531663417816,1.1254966736373715e-08,1.0565142538609962e-08,9.887672014485815e-09,8.343697288637486e-09,1.2758499146059421e-08,9.19319642633809e-09,1.2592154874369044e-08,1.0421800311632978e-08,9.67679500579834,11.539141654968262,9.953755378723145,8.3343505859375,12.720040321350098,8.923880577087402,10.84388542175293,10.34426498413086,1,0.0059304026124363,0.0124747178636686,0.0190562266463415,0.0279371527299024,0.0364266858229423,0.0497050840925797,0.0705372380988356,0.0065447994361451,0.0131273075653244,0.0220103967683854,0.0305028725908965,0.0437875887985113,0.0646338727545369,0.0065830737178756,0.0154678255286923,0.0239628569840985,0.037253465497258,0.0581136563093685,0.0088856566002258,0.0173825253466293,0.0306779153021853,0.0515503040100213,0.0084981813342853,0.021798200748064,0.0426841992615064,0.0133024836331936,0.0341984229970199,0.0209054497538598
871,3.272482285154865e-09,1.4606152953788863e-09,5.857093143823987e-10,2.6708688039001055e-10,7.170909699372173e-11,3.5141455717591086e-11,3.642418398147607e-12,3.0224989178151418e-12,8.225414164890478e-13,1.043206103099048e-12,1.4372991729086348e-12,1.853716832811436e-12,1.7183374948631649e-12,2.3710315395081287e-12,5.700067154390531e-13,1.116815447807312,2.483800411224365,9.629400253295898,17.993085861206055,21.928598403930664,15.209185600280762,11.470799446105955,3.1587393283843994,3.1051394788761404e-09,7.434554749607969e-09,9.899312480854404e-09,6.8751608850448065e-09,6.5683063432686595e-09,4.695757116479626e-09,6.6300573919875205e-09,4.860128299810641e-09,7.009052753448486,11.65019989013672,15.713254928588867,11.932750701904297,10.373530387878418,7.425695419311523,11.310626029968262,7.891917705535889,1,0.0128275325749037,0.0186966974336203,0.0252613294042015,0.0308327691712436,0.0400212660389079,0.044932625628376,0.0602130945130774,0.0058705728128436,0.0124378271893602,0.0180123606353909,0.0272077011929485,0.0321236082891707,0.0474221901469636,0.0065677339338627,0.0121430718658733,0.0213405369929143,0.0262579873121199,0.0415631883354016,0.0055757826144192,0.0147748738901427,0.0196936496559493,0.0350050099278137,0.0091998491729598,0.014119417459595,0.0294349724409046,0.0049202074044105,0.0202406043690973,0.015321922843902
895,1.867564769497676e-09,1.1739136329680375e-09,4.830759126051021e-10,1.7077927960684747e-10,4.4598078702273725e-11,9.325393755810207e-12,1.4042355602969514e-12,1.2911444916691162e-12,4.743643628943306e-13,8.402481184791033e-13,1.177355413682635e-12,1.1637096451397322e-12,1.043692909874494e-12,6.058945662898442e-13,1.8835193821287177e-13,0.6922517418861389,1.7538644075393677,9.282235145568848,17.0782470703125,17.17411994934082,12.04780387878418,6.549777507781982,2.7621841430664062,1.4777725709791412e-09,2.2072503824688283e-09,5.115066592509265e-09,7.568688786818711e-09,2.3982165142655276e-09,4.613993187518872e-09,5.874038588871144e-09,5.051250973053811e-09,2.4036126136779785,4.325035095214844,9.85157299041748,13.186275482177734,4.76085090637207,7.5182785987854,9.83046817779541,9.5581693649292,1,0.0105184056437111,0.0138776746310422,0.0202389176334277,0.027584690066909,0.036908792148572,0.0475532461216987,0.060120355534684,0.0033597594148101,0.009722581744055,0.0170712375908828,0.0264006358031911,0.0370533739951219,0.0496333365382422,0.0063630301810334,0.0137122646464562,0.0230429202904494,0.033697809634858,0.0462812948102563,0.0073498757535024,0.0166823361202028,0.0273406418391619,0.0399300235929492,0.0093336047888968,0.0199947840439222,0.0325897122914218,0.010663169252055,0.0232631836859839,0.0126031407597623
909,6.873921876149325e-09,2.13029638373996e-09,1.014228923068572e-09,3.564187556204246e-10,1.190653131644126e-10,3.654144695164341e-11,3.652576505142058e-12,7.809152087999427e-13,1.7387748142347337e-12,1.5261642860933677e-12,2.4857717880605312e-12,2.4589794176549384e-12,2.828457303441501e-12,2.4296411237079148e-12,5.35429393964254e-13,0.1663235276937484,1.6955417394638062,6.328103065490723,17.768970489501953,22.68838882446289,20.926328659057617,12.991989135742188,3.776881217956543,5.2480517709341265e-09,5.1195709893647745e-09,3.6219023336059312e-09,4.66908955942813e-09,5.7660436425521774e-09,5.607765807269516e-09,5.651685341945267e-09,8.521295669083884e-09,6.387235641479492,7.994454860687256,6.552694320678711,7.092881679534912,6.9827165603637695,7.692440986633301,7.6086812019348145,10.416348457336426,1,-0.0027245420261166,0.0058708504771202,0.0112402256875453,0.0187087836540984,0.0264189066547069,0.0345908417900539,0.050135403320549,0.0085952550188764,0.0139643400631867,0.0214322332178347,0.0291413511032304,0.0373118673889967,0.0528527258750167,0.0053697295571836,0.0128393434051534,0.0205512437052999,0.0287258248862339,0.0442775853952942,0.0074701288670537,0.0151831896832557,0.023359698560473,0.0389171087176921,0.0077139357337516,0.0158923429065976,0.0314561246436219,0.0081794099072519,0.0237479513627108,0.015571566142313
910,1.195578924750862e-08,5.767472277540264e-09,1.921982351049678e-09,6.344059166885073e-10,1.4839895978724369e-10,4.479474777219217e-11,1.590303409793048e-12,4.3351888918963236e-12,2.9777404500497266e-12,4.052644504703995e-12,4.632379549396326e-12,4.287369938238417e-12,3.463284129964772e-12,2.914786901425659e-12,2.1838675074055405e-13,1.1923590898513794,7.867583274841309,35.08611297607422,49.95430755615234,42.56415939331055,25.327850341796875,14.916929244995115,3.1844353675842285,1.796332682602042e-08,3.1952428258819054e-08,1.9556351205096693e-08,1.8676637125736303e-08,1.8179340699475688e-08,1.2670152038651851e-08,3.2453741027893563e-08,2.0666755418119465e-08,18.064363479614254,28.615375518798828,21.34653091430664,19.596961975097656,18.888181686401367,14.059032440185549,28.795873641967773,19.88803482055664,1,0.0059856812492197,0.0113954513535944,0.0194398350437473,0.0274225580376205,0.0376905875265423,0.0459948593482339,0.0683993647560911,0.0054101391274731,0.0134557195108783,0.0214403960727179,0.0317120606400733,0.0400201960818953,0.0624392471833403,0.0080461661226918,0.0160321165990378,0.0263064348197609,0.0346175521678002,0.0570483792844458,0.0079869807734915,0.0182641345923708,0.0265787892632083,0.0490247165232516,0.0102786532204175,0.0185957560763847,0.0410538107580721,0.0083186928853358,0.0307881494558191,0.022475212858167
962,1.2135841132021596e-07,4.9811372804242644e-08,1.3721020764023706e-08,4.032636446993365e-09,7.688488179447005e-10,1.0999252897381238e-10,5.209938383488044e-12,1.768998489359852e-11,2.977277105409293e-11,3.435812051533205e-11,3.2552141537856016e-11,2.673581321610552e-11,1.7653706621545414e-11,7.019421502385548e-12,6.77825959423395e-13,1.988302230834961,26.582260131835938,107.23282623291016,137.65713500976562,126.901123046875,64.659423828125,26.460731506347656,5.935319423675537,8.101192605636243e-09,6.497327120769114e-09,3.3576685876113292e-09,4.035242362476765e-09,3.4720870623061732e-09,1.3108849117315913e-08,1.3491453287883814e-08,2.0717171977935326e-08,7.391056537628174,6.9110426902771,3.805926322937012,3.523794412612915,4.1942644119262695,9.531055450439451,9.825420379638672,14.337459564208984,2,-0.0008340791947684,0.0060017914184179,0.0157352272780191,0.0248045590136289,0.036816324075065,0.0505377905770155,0.0712891107779497,0.0068358363931989,0.0165690890130099,0.0256381077824415,0.0376492471469197,0.0513697044093084,0.0721189017277144,0.0097343551677426,0.0188055672136532,0.030821343060748,0.0445495117952422,0.065315265303957,0.0090728729266671,0.0210933164342546,0.0348302611453799,0.0556162710720575,0.0120227443840943,0.0257655303977164,0.046566895771198,0.0137470444683859,0.03456350217457,0.020826353264661
