,Sqrt_TS_History_7,CLASS1
5048,14.49948024749756,2
5063,1.9550859928131104,1
5070,1.488742470741272,2
5100,16.43549156188965,2
5103,3.1626217365264893,2
5107,34.39834976196289,2
5111,1.757878065109253,1
5116,2.703445672988892,1
5135,5.9112548828125,1
5153,10.179585456848145,1
5160,6.551719665527344,1
5172,7.753713130950928,1
5177,0.8624435067176819,1
5194,2.967527151107788,2
5206,5.6994476318359375,2
5215,44.37892532348633,1
5219,10.763155937194824,1
5240,52.591217041015625,1
5262,19.383962631225582,1
5267,5.524249076843262,1
5280,9.992010116577148,1
5322,1.6133219003677368,1
5328,52.23542404174805,1
5339,51.44974899291992,2
5348,7.892334938049316,2
5355,3.297800779342652,2
5381,26.82699966430664,1
5388,2.1721060276031494,2
5389,4.314284324645996,1
5394,1.613794207572937,1
5403,3.758923053741455,1
5408,5.539341449737549,1
5411,6.757669448852539,1
5425,6.172637462615967,1
5427,1.3424783945083618,1
5430,12.500577926635742,1
5447,9.503382682800291,1
5449,7.568811416625977,1
5479,2.702845811843872,2
5500,4.407040119171143,2
5505,2.5746352672576904,1
5513,2.2934298515319824,1
5533,4.51584529876709,1
5540,16.020292282104492,1
5580,2.602719783782959,1
5582,23.984027862548828,2
5583,2.4746127128601074,1
5592,2.7193472385406494,1
5618,8.72654914855957,1
5624,43.75130462646485,2
5666,29.8996524810791,1
5673,3.667383909225464,2
5686,4.390334129333496,1
5688,4.718793869018555,1
5705,6.632814884185791,1
5712,5.377437114715576,1
5741,8.250105857849121,2
5743,27.362648010253903,2
5749,2.8769547939300537,1
5754,31.43898582458496,2
5756,1.6059318780899048,1
5759,5.377782344818115,1
5775,5.663197040557861,2
5792,1.4024158716201782,1
5840,2.517088890075684,2
5873,9.384428977966309,2
5874,26.65394401550293,1
5882,4.815042495727539,1
5928,14.136929512023926,2
5930,4.26703405380249,1
5948,10.236139297485352,2
5957,1.882228136062622,1
5974,14.005358695983888,1
5979,17.3461971282959,1
5992,8.608457565307617,1
5995,2.6837260723114014,1
6005,2.8617939949035645,2
6010,11.12684154510498,2
6013,5.435258388519287,1
6029,8.781449317932129,1
6034,8.1825532913208,1
6047,16.758222579956055,1
6055,4.333104133605957,2
6056,11.82277774810791,1
6072,8.951440811157227,1
6077,5.656023025512695,2
6085,39.61234664916992,1
6091,8.20572280883789,1
6092,2.9805312156677246,1
6099,5.021313190460205,1
6101,14.45812702178955,1
6104,4.386065483093262,1
6125,1.5721933841705322,1
6149,2.0289227962493896,1
6153,3.479077816009521,2
6155,4.161036491394043,2
6162,0.8217982649803162,2
6166,25.36477851867676,2
6170,8.38620662689209,1
6178,8.592306137084961,1
6183,85.9722671508789,1
6184,3.5915751457214355,2
6186,7.2649664878845215,2
6188,5.023016452789307,1
6192,3.558591365814209,1
6195,2.1368303298950195,1
6203,34.50687789916992,1
6204,8.450427055358887,2
6206,3.6866414546966553,2
6215,0.4623808562755584,2
6222,18.431739807128903,1
6227,18.84686279296875,1
6231,1.607074737548828,2
6232,23.445556640625,1
6240,0.7554571032524109,1
6241,5.465681552886963,1
6245,7.2939019203186035,1
6249,10.590631484985352,2
6253,8.042302131652832,1
6271,0.0346883982419967,1
6274,11.511504173278809,1
6277,8.339632034301758,1
6283,5.959126949310303,2
6285,0.7700921297073364,1
6288,5.2198028564453125,1
6289,9.812528610229492,2
6293,7.254326343536377,2
6295,4.291281223297119,1
6296,87.28791809082031,2
6298,4.541652679443359,2
6312,6.142130374908447,1
6316,0.5438658595085144,2
6319,2.4318134784698486,2
6324,11.248546600341797,1
6330,1.61863112449646,1
6341,3.350331544876098,2
6342,1.638251543045044,1
6347,53.22392272949219,2
6352,2.1052966117858887,1
6361,4.230191230773926,2
6362,10.687207221984863,1
6373,4.287725448608398,1
6374,4.153106689453125,2
6380,3.534822940826416,1
6382,7.004726886749268,1
6407,0.7382487654685974,1
6408,2.1951470375061035,1
6421,8.969169616699219,1
6427,2.154236078262329,2
6440,8.088671684265137,1
6453,28.51532554626465,2
6482,18.29526138305664,1
6495,2.755557060241699,1
6499,2.4634909629821777,2
6500,4.428398132324219,1
6506,2.355142831802368,1
6518,2.227815628051758,1
6534,33.4486083984375,2
6537,3.997450351715088,1
6539,25.617586135864254,1
6546,1.4488601684570312,1
6565,18.49557113647461,2
6571,3.151939868927002,2
6579,3.237991571426392,2
6584,5.879189968109131,1
6598,9.25042724609375,1
6603,5.508825302124023,1
6607,4.479416370391846,1
6611,4.1007399559021,1
6612,5.613660335540772,1
6615,5.1011962890625,1
6616,8.820712089538574,2
6623,1.2484312057495115,1
6628,46.80478286743164,1
6635,3.037116050720215,2
6640,2.362720251083374,2
6643,2.5256056785583496,1
6645,35.217308044433594,2
6648,7.324664115905762,1
6654,7.0022478103637695,2
6658,12.416316986083984,1
6663,5.327892780303955,2
6665,7.289315700531006,2
6669,3.989544153213501,1
6673,2.517855644226074,1
6675,2.831418752670288,1
6678,2.771525859832764,1
6680,2.9989795684814453,1
6681,0.6942425966262817,2
6682,5.491876125335693,2
6690,6.286090850830078,2
6693,5.099005699157715,1
6698,2.322456359863281,1
6701,4.47255277633667,2
6703,8.83512020111084,2
6705,86.28116607666016,1
6706,6.59087610244751,1
6710,3.757096290588379,1
6711,1.631067395210266,1
6717,8.087947845458984,2
6719,19.857999801635746,2
6721,107.80818176269533,1
6723,0.6744279861450195,2
6725,13.014202117919922,2
6727,4.302881240844727,1
6733,13.424962997436523,1
6739,5.379604816436768,2
6756,5.773008823394775,2
6760,9.647192001342772,2
6763,6.977632522583008,1
6764,5.218392372131348,2
6765,2.3957087993621826,2
6774,4.852414608001709,1
6782,21.732051849365234,2
6787,4.052685737609863,1
6790,10.809121131896973,1
6804,0.4226243197917938,1
6810,8.794539451599121,2
6818,5.025521755218506,1
6824,2.0722343921661377,1
6829,32.603309631347656,2
6831,2.4602839946746826,2
6832,5.877803325653076,2
6836,183.24436950683597,2
6841,20.653493881225582,1
6847,14.685667037963867,2
6848,7.493889808654785,1
6849,4.979329586029053,1
6850,19.473392486572266,2
6852,36.74365997314453,1
6861,1.8598496913909912,2
6871,4.862548828125,1
6877,13.224919319152832,1
6880,6.020049095153809,1
6882,30.19106674194336,1
6883,72.50481414794922,2
6894,4.996346473693848,1
6898,5.156465530395508,1
6901,4.052376747131348,2
6907,7.090200424194336,1
6908,5.322357177734375,1
6912,4.993664264678955,1
6914,5.920956134796143,1
6917,7.02022123336792,1
6922,1.6028847694396973,1
6923,218.06300354003903,2
6928,11.7897310256958,1
6931,2.3712661266326904,1
6935,6.969046592712402,1
6940,4.951601982116699,2
6941,2.355635643005371,1
6945,1.4676671028137207,2
6947,3.472975969314575,1
6948,7.0355424880981445,1
6953,11.774089813232422,2
6965,10.052124977111816,1
6982,9.44493579864502,1
6983,8.65648078918457,2
6986,0.8169845938682556,2
6994,5.675810813903809,1
7002,4.860592842102051,1
7011,3.754986524581909,1
7018,3.379358053207397,1
7022,4.451080799102783,1
7024,8.518071174621582,2
7025,6.566948890686035,2
7032,11.368450164794922,1
7036,44.17380142211914,2
7037,3.181360006332397,2
7038,13.951275825500488,1
7043,11.668461799621582,1
7044,2.9910356998443604,1
7046,9.258639335632324,1
7047,9.035674095153809,1
7048,15.064160346984863,2
7057,2.1245625019073486,1
7059,13.742287635803224,2
7063,13.135855674743652,2
7066,7.773717403411865,1
7067,17.10167121887207,2
7078,1.989489316940308,2
7090,3.9681742191314697,1
7092,0.9291456341743468,2
7096,0.9045356512069702,1
7098,6.89984655380249,2
7103,0.0951128229498863,2
7106,3.2743420600891118,1
7107,5.4058942794799805,1
7113,12.1183500289917,1
7118,1.9297600984573364,1
7121,3.3505356311798096,1
7123,26.980640411376957,2
7126,8.757526397705078,1
7127,3.718040704727173,1
7129,25.792436599731445,1
7133,15.67444133758545,2
7143,5.114789009094238,1
7146,10.318229675292969,1
7150,3.292412757873535,1
7158,2.6543219089508057,1
7160,1.906264424324036,1
7162,3.076560735702514,2
7163,1.6175165176391602,2
7168,5.579985618591309,1
7170,6.021880626678467,1
7171,7.708269596099853,1
7179,7.705146789550781,2
7180,1.574906349182129,1
7182,10.382762908935549,1
7190,5.800931930541992,1
