,CLASS1,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37
657,2,0.50161135,0.0286512677497884,13.145168,1331.9689,0.0267379251626659,0.119019306251873
658,2,0.7453192,0.0311594013874184,32.154583,411.3874,0.0957120611393543,0.0828691682596398
662,2,0.8123775,0.024871036348514,34.653217,718.24335,0.0306460586221496,0.1023700117843228
664,1,0.2789728,0.0145440294503936,17.05085,2064.3645,0.0187238928646116,0.0353146971063419
665,2,1.4741691,0.0286827494651866,48.60506,416.9963,0.0305531318864657,0.1024850559633663
666,2,1.2256252,0.0258585565438313,16.3935,666.3337,0.0287174649941958,0.0947331262421397
667,1,0.0,0.0136981089053531,7.635337,3629.7097,0.0141016154713154,0.0942883073496055
668,1,0.0,0.0139525649504756,15.277015,6626.783,0.0110773575845408,0.0217446044473528
669,1,0.0,0.0140412098258026,9.07293,3477.035,0.0142163377017901,0.0783671374996087
674,1,0.0,0.0114159533613909,12.82764,2164.9453,0.015638466825306,0.1006451320898267
676,1,0.0,0.0150609532490396,9.035584,3420.7988,0.0145673120587117,0.0227933480318322
677,2,1.446969,0.0216294478259233,37.086666,802.0716,0.0223015711032791,0.0959927745570556
679,1,0.0,0.0156965044101198,6.859276,3024.6282,0.0208789276573714,0.1025038157429327
680,1,0.4909183,0.009882799697097,13.624386,3210.9531,0.0156341920244918,0.0272537272326347
682,3,0.0,0.0178761568919216,6.523491,2312.1975,0.0112868052841848,0.0820938358910763
684,2,0.7612582,0.0231038997155912,178.35457,541.66,0.0252424474542983,0.0618469837646274
685,1,0.40585074,0.0137401132056388,20.565123,2228.3235,0.0167363346712147,0.0835616527690786
688,1,0.34247074,0.0122324351586538,37.684334,3128.7134,0.0134096847275977,0.0273327804700615
689,1,0.9990194,0.0203664361016693,144.56494,894.7909,0.02288393215911,0.1191641112347258
690,1,0.0,0.0234229188864873,6.274292,6115.064,0.0127163884092235,0.0255190482174135
694,2,0.8438358,0.0283691763681886,16.558863,491.00162,0.0770035571049296,0.0411588819965168
699,1,0.0,0.0174699248736704,10.842164,2012.2163,0.0211189306561107,0.1061654867749968
702,1,0.37784892,0.0183103685610523,20.77289,3718.1204,0.0171227324878949,0.0419168601707346
704,2,0.60349196,0.0302820182789181,20.061272,566.50757,0.0849753739765183,0.1100789808326977
708,1,0.0,0.013823210355794,7.972815,3294.3962,0.0174936421747188,0.0691205737293399
710,2,0.7938455,0.0295391163648523,8.480946,523.4234,0.0873966726239674,0.1022291967316935
712,1,0.6883588,0.0164810396976605,30.243114,2064.514,0.0181961845643926,0.1103996804508288
715,1,0.39346272,0.0098094931947957,29.483458,2758.1921,0.0120325078866968,0.0272465861268449
718,1,0.5758964,0.0173175183349466,18.169683,2138.6875,0.0168972454579967,0.0905127676233977
720,2,0.72612786,0.029238386879503,13.837252,520.6228,0.0247163396289227,0.09995406294632
721,2,0.0,0.0915771333700489,6.507496,456.92062,0.0451516305865235,0.0276230471625026
722,2,0.9467097,0.0261619332288895,71.458046,558.3656,0.0294678807298107,0.1383615897474411
734,1,0.3119648,0.0119528477283636,16.780472,4077.7424,0.0155115735512013,0.0352551213401437
740,2,0.762726,0.017711035160175,17.523247,1326.2301,0.0201080278495442,0.0917195147756244
745,2,0.6396318,0.0253296674856674,99.72479,435.75806,0.0272661715533138,0.1699860562045871
746,2,0.3343844,0.030290111697213,8.541355,740.6769,0.0279156571416311,0.0709875756416174
747,2,1.2946417,0.027027327862231,37.786686,499.34387,0.0260727219860886,0.1561211307419374
748,1,0.0,0.0152531130757802,13.057512,2359.7244,0.0196609138118645,0.0783669248683919
750,2,1.397636,0.0243986929781149,10.988957,1757.0021,0.0180057564582379,0.0866526313964915
751,2,0.79860777,0.0241010875230503,15.3380375,1256.2445,0.0238440527327904,0.1203265010214549
753,2,1.4663299,0.0307497481350933,7.3265905,819.153,0.0294854568477353,0.0941418442992443
754,1,0.65314007,0.0179435739373464,4.572666,2812.3774,0.0178193423308152,0.1023695441227195
756,1,0.42704675,0.0159300782355279,21.275236,2525.2727,0.0125699177672538,0.0355188335170555
759,2,0.5415614,0.0278035980251437,12.383144,507.34262,0.039289407713058,0.0834019119252846
760,1,0.9286254,0.0058216670131296,7.786442,2859.8718,0.0195462942557277,0.0836212995591047
765,2,0.6982317,0.019738602602815,42.07726,1003.4206,0.0200595995220412,0.1107149788623845
766,2,0.0,0.0206663152420762,7.134152,1603.9681,0.0255671758160327,0.1033130465969674
772,1,0.7634931,0.0198210186956738,6.515493,1228.7161,0.0210756092689436,0.0867596794917578
774,2,0.11975377,0.0204703319900874,12.047947,1146.6658,0.0212549569865091,0.0986453927865322
775,2,1.9569927,0.0216772612712622,65.609764,659.24646,0.0239984404051196,0.0495093279676501
782,2,0.39243275,0.024235824897729,10.815214,837.7722,0.0238318590704907,0.1192043323304456
783,1,0.0,-0.0152613369446059,6.9885893,10363.065,0.0101123998109024,0.1326862218045785
784,1,0.42600566,0.0149594135643363,114.103264,991.2757,0.0147191693914201,0.0358648594121385
786,1,0.22907557,0.0181240797363147,62.481247,1108.4604,0.0215382439229027,0.1010579018842198
788,2,0.60206705,0.0222654117510301,42.681274,821.4995,0.0271581454159456,0.0916126901094593
789,1,0.0,0.0110321633504118,10.176293,4053.6453,0.0064348459430537,0.0201719712019988
792,1,0.55205154,0.0159651639185336,7.985806,3424.724,0.0166406048001352,0.0827036039090581
794,1,0.43211737,0.0169272597809051,8.146836,1634.5258,0.0228679452203899,0.0607073432858943
795,1,0.339896,0.0107583775925005,13.5763,4989.13,0.0094376819925331,0.0295830192698879
797,1,0.18630166,0.0154678255286923,33.77156,1956.6931,0.0173825253466293,0.0515503040100213
798,2,0.0,0.0053034279902073,4.34316,3247.494,0.0203541915547973,0.075278062450234
801,3,0.32150677,0.0155029308259934,26.185318,2401.4055,0.0175028970221176,0.0344474512724838
803,2,1.2927645,0.0253951079654126,27.983913,715.847,0.0267549586252563,0.1340698259884354
804,1,0.0,0.0158183798147935,7.5344915,3047.3254,0.0170781037289649,0.1617422195382505
805,1,0.34311378,0.0146234883243516,13.762308,2306.3877,0.0189506377034733,0.0303592718188682
807,2,0.5906184,0.026162732126917,87.510796,577.16125,0.0309381130185898,0.0974027846919316
808,1,0.5385098,0.01228290454702,19.615696,4283.616,0.0099528521207224,0.1077964769607553
811,2,0.50578916,0.0223118729292292,11.832921,1149.4149,0.0306331402181522,0.0973654677280783
818,1,0.30398265,0.0069403072147862,19.97706,2458.2747,0.0114331152963522,0.0946672377679114
821,2,0.9281632,0.0212609023318068,14.514614,1519.1467,0.0201664674122569,0.1099169161385999
822,1,0.0,0.0120195457887121,16.409086,4864.743,0.0148346164751743,0.024029664527909
823,3,0.34850594,-0.0093604029949214,5.332506,2272.877,0.0176571080975789,0.0781063990997019
828,1,0.0,0.0135713721953028,13.692459,4530.0303,0.0112740179067564,0.0296293005673675
829,1,0.27650476,0.0148903423874821,28.786041,1536.8129,0.0168983712846018,0.0664638866683144
831,2,0.0,0.0247015026990144,8.877196,1197.6425,0.0184819602909563,0.0768451421610244
834,2,0.8668572,0.0233788004829606,17.60633,683.9742,0.0267280944558837,0.1018924461775964
836,1,0.2502966,0.0080510194570269,29.822828,2403.4587,0.012599747950366,0.0334421109110165
837,1,0.37611818,0.0127608125779792,43.3309,2114.8997,0.0135192614788576,0.0341652678527925
838,1,0.13397387,0.0117530560391516,25.883715,1991.3485,0.0141216323488801,0.085673377892323
839,1,0.0,0.0018965299905922,4.129479,4199.004,0.0183410940009688,0.0806039138362889
840,3,0.6566099,0.0190994841942528,10.966792,9420.531,0.0170252702775646,0.0253261482863776
842,2,0.0,0.0256143584019578,5.2070785,1229.0231,0.0182240313771864,0.0766908950475178
843,2,0.0,0.0131976219093702,5.7846694,5290.633,0.0225122085267612,0.0235291504985361
846,1,0.25915295,0.0167257180694219,23.235636,2267.7073,0.0168663092479336,0.0789032297695125
849,3,0.50662124,0.0191876350525371,251.5423,974.9004,0.0216198728940331,0.049719030481553
850,1,0.57709557,0.0040945329753455,20.408197,5744.0986,0.0127743225918902,0.0226250683822851
853,3,0.0,0.0268117492793925,4.26307,1438.916,0.0296162045660535,0.0953841461296329
855,1,0.0,0.0176769562949556,3.6442475,2890.6104,0.0154791966060755,0.1031972761716683
856,1,0.35657355,0.0257454171298083,7.3219776,1382.7957,0.0211598839673522,0.1264618867187893
857,1,0.16917014,0.0162149448381617,39.788887,2694.6006,0.014494614706687,0.0427432898706305
859,2,0.566969,0.0326395450773023,4.708267,769.55646,0.022487230255759,0.090755555580925
860,3,0.13812888,0.018516522657035,19.441708,1849.5417,0.0169168625356127,0.0843082308080443
863,1,0.11748015,0.0119625094285424,26.636171,2018.0634,0.0140543523045628,0.0500980784675988
867,2,0.4633406,0.0406227887462849,5.1609483,973.5535,0.0236812095210814,0.0849535726278929
869,1,0.0,0.0106307018966048,5.021955,4167.4517,0.0076933796643351,0.1219423365589897
870,1,0.756446,0.01467540183402,41.50807,2300.3826,0.0139666030107692,0.0342381087340595
871,1,0.3705083,0.0121430718658733,35.272255,1804.0219,0.0147748738901427,0.0350050099278137
872,2,0.45325917,0.0313375927698169,37.897503,518.8951,0.039062021234193,0.0892946849351599
874,1,0.27689254,0.015133431331571,24.080229,3175.7322,0.0116298438037623,0.0290551795417187
880,2,1.3298723,0.022350146341053,6.2245407,840.53424,0.0291851344619084,0.0811705093310522
885,1,0.0,0.0041954265863059,7.1302943,5738.507,0.0039081251873835,0.0761483194877399
895,1,0.36951154,0.0137122646464562,29.252275,1584.5408,0.0166823361202028,0.0399300235929492
897,1,0.39027613,0.0132701765204276,7.93546,9873.162,0.0077555779736103,0.0888304577503324
898,1,0.294744,0.0189775815517561,24.013233,2995.416,0.0179348840666272,0.067623832990588
899,2,0.8148049,0.0244981327642397,9.786628,962.5734,0.0607921422287254,0.0768259982078492
906,1,0.606509,0.0157420540904331,32.362617,1574.5503,0.0156371989039517,0.088472362684036
907,1,0.2561892,0.0115387334474558,41.379913,2049.7812,0.0157791939243949,0.0441564699787733
909,1,0.45248845,0.0128393434051534,38.39438,2764.468,0.0151831896832557,0.0389171087176921
910,1,0.28728473,0.0160321165990378,80.157974,1068.8932,0.0182641345923708,0.0490247165232516
911,1,0.42507148,0.0196550294528865,103.37487,648.91846,0.0222379300902849,0.1224291613574216
912,3,0.115190186,0.0131838983192513,11.00312,6789.494,0.0114270984260879,0.0191298391603662
914,1,0.4666982,0.0170465217236428,22.091341,2246.4998,0.0121756823846823,0.0894211083096395
918,2,0.5385262,0.0536194823889621,14.541455,557.9488,0.0279456570057741,0.1002910158770659
919,1,0.4143376,0.0080489429867755,9.688296,8848.365,0.0129549083802723,0.020905609744937
921,2,1.0807735,0.0251072707705419,8.58366,684.8371,0.097025483473115,0.0667680477360556
922,2,0.14585905,0.0273700862345872,12.41161,532.0023,0.064652551550149,0.0886686755235259
924,2,0.0,0.0242367160906478,5.150375,927.0565,0.0250828636971791,0.0337370362417686
926,1,0.0,0.013843125067543,6.2821507,17484.932,0.00480842005131,0.0110622691141667
927,1,0.37161693,0.0078530830060156,41.110497,3181.5198,0.011211753637683,0.1506567176042227
929,1,0.0,-0.0221231041979238,5.374407,4710.2886,0.0249403116693925,0.0209345888004444
931,1,0.22241794,0.0125400098900271,27.491709,1869.5684,0.0142914024364522,0.0283125915485181
932,2,0.774464,0.0237773069680865,96.58291,505.48682,0.0266325423910012,0.1400758472820956
935,2,0.0,-0.0081092781881148,9.0145855,2916.9348,0.0209135977550416,0.0749812767601266
936,1,0.3893801,0.0208061762802981,40.958652,823.59485,0.0197716665883653,0.0934988615015372
939,2,1.6403434,0.0212949321572145,9.452065,2349.1484,0.0178010285323715,0.0324960490540108
942,2,1.4066836,0.0260626319924395,16.228243,806.30835,0.0333807772111128,0.0894205669398156
944,1,0.57424724,0.0181345386369976,27.571934,1293.8962,0.0213502317373953,0.0970867025866612
946,2,0.0,0.0207483400262176,13.70287,935.74445,0.0292514034781873,0.1293267567197977
950,1,0.29890013,0.0249135469870929,31.466127,759.78687,0.0223790711636122,0.0934629225373468
954,2,0.59696025,0.0253862939448468,6.7400627,1238.3433,0.0261442074635754,0.0358555910950827
961,1,0.32500896,0.024598241647005,23.601128,735.90466,0.020126842859696,0.0437279526924952
962,2,1.485231,0.0188055672136532,226.89351,639.8997,0.0210933164342546,0.0556162710720575
966,1,0.40870315,0.0116945864757914,19.917597,3604.52,0.0107070079722337,0.0245934477832369
969,2,0.81009763,0.0279198209259728,35.944412,497.6533,0.0325352397601544,0.0963499627974287
974,1,0.0,-0.0401267298141694,7.2184777,10736.259,0.0123740063140281,0.0233761714252243
978,1,0.0,-0.0681400741235844,5.0662184,6902.4697,0.0027776388388806,0.0944385776736558
979,1,0.28027487,-0.0107721520347536,11.968086,5486.2495,0.0061934369637359,0.0892582873949658
980,1,0.92074466,0.0146427304993636,17.521986,4010.697,0.0172284405189013,0.032092645302643
981,1,0.0,0.0142868913372545,16.51842,8414.622,0.0099587070423822,0.0193150007260191
982,1,0.0,0.0009776810062879,9.223711,6646.808,0.0176719676847683,0.0208094834885539
984,2,1.2653645,0.0250620555989474,6.5903296,1032.2048,0.0270709844336951,0.0990184618207819
985,1,2.3227956,0.0178335370806461,12.106973,1520.9679,0.0221881135430201,0.0913999083594049
986,1,0.44565958,0.0041732941570851,8.78028,2516.5688,0.0217866189136247,0.0795316144082158
990,1,0.64083886,0.016751922376065,31.735037,1171.2002,0.0182976626248133,0.1105422390416776
993,1,0.47109926,0.0190983396032102,10.144218,1165.1022,0.0252381065294057,0.1120252979055859
998,1,0.0,0.0173568203537719,11.624699,1634.037,0.0257732732753056,0.0844770992022715
1005,2,1.4540006,0.0250993523261886,7.2837443,1492.3785,0.035784769125154,0.0662482502295266
1006,1,0.42718905,0.0096780257770296,12.149558,3111.5012,0.011088707389648,0.092644949575459
1010,1,0.22711313,0.0163397176291751,10.289222,2466.1465,0.0138578141236533,0.0881785443887394
1011,2,0.80116624,0.0304361651727085,36.64287,978.01514,0.0349845288901917,0.0553770582207272
1012,2,0.09467281,0.0293006400259462,4.8517404,1458.6814,0.09323086570807,0.072899284005291
1016,1,0.23097982,-0.0822514767556154,4.252501,5880.488,0.0107997171263288,0.100157315311332
1018,2,0.74268806,0.0239522800253244,24.111116,716.9914,0.0243315439972214,0.0446414476157589
1020,1,0.37426892,0.0176351601215595,20.307972,1549.1743,0.0193008827880184,0.0907691983652116
1022,2,0.2898992,0.0212248516961358,15.671022,845.81036,0.0248414789298465,0.0868451706952528
1027,2,0.32818916,0.0263336388508726,6.273264,849.714,0.0728060322100448,0.1359930927012625
1028,1,0.63268685,0.0239678645423736,9.951221,1014.41785,0.0242276957488202,0.084399136252975
1029,2,0.8354504,0.0310060451201974,146.01923,381.35083,0.0380484773545257,0.1216150430551239
1033,2,0.65536684,0.0269931505873056,30.021727,503.84366,0.0283015114621134,0.0385459982015934
1035,1,0.3508254,0.0171292576538147,10.282987,1874.3735,0.0223725987632209,0.0737674330271696
1037,2,0.571608,0.024353650692387,61.02579,546.3514,0.0292586603775495,0.0925100502013431
1038,1,0.41186026,0.0231485344552945,21.75386,1406.3059,0.0196142320777984,0.1006847930643549
1046,1,0.5216299,0.0145599553861391,20.429445,1559.9371,0.0201077728995238,0.1019395685664909
1055,2,1.3728673,0.0225448318329707,10.550786,981.5466,0.022425873036214,0.1079979499844216
1059,1,0.59886813,0.0179015652065511,4.832124,1876.7369,0.0226802403289944,0.0285318788425505
1062,1,0.0,-0.0014549665692558,11.844436,6464.1187,0.0073012545988951,0.0332575507771999
1065,1,0.0,0.0200612775109438,7.112368,2544.0474,0.0155387228519409,0.0837399436065412
1066,2,0.62716585,0.0262277748329941,7.8140626,888.25793,0.0228050747943758,0.0847241792937225
1068,2,0.8784831,0.0263282870296109,24.166164,822.8525,0.0220520528188435,0.1034812185840148
1069,1,0.28496066,0.0142346980968217,23.287504,4172.6055,0.0129845282752227,0.0224981435458869
1072,3,0.3426897,0.0313952086304182,13.377575,612.9544,0.0299639996446964,0.0872550111828509
1077,1,0.36316627,-0.0032166337706935,10.815685,5040.9844,0.0108343905278053,0.0269825266011236
1078,1,0.41252705,0.0173509711761328,12.608002,2861.2354,0.0137711886904395,0.0930878165882874
1083,1,0.0,0.018998196143538,4.674631,5379.2114,0.0612313895882693,0.031099823108595
1084,2,0.9584666,0.0272079764414483,19.908537,1130.8817,0.0304781755243182,0.0883551721124615
1085,1,0.27618846,0.0082408330304554,11.617396,5340.615,0.0164655213115572,0.0291032314756104
1086,2,0.361578,0.050785418528447,7.6906805,436.42804,0.1091295889568332,0.0698269711430802
1090,2,0.7443865,0.0237114979140645,74.607,575.5654,0.0261476811967881,0.1227797279086742
1092,1,0.011470686,0.0123249154835409,57.874634,2089.1255,0.0147659501164441,0.0459436416943749
1093,1,0.32582438,0.0195304450487071,41.315685,1055.8533,0.0195556452371768,0.0393946877284163
1095,1,0.513291,0.019385660057045,32.571613,869.0331,0.026321226211994,0.0417367528808579
1101,2,1.0587875,0.029657060130366,19.664934,540.7701,0.0312057307407984,0.085966172059422
1109,1,0.5516793,0.018580877896731,258.51013,873.59894,0.021043742724222,0.0564684901729543
1112,1,0.0,0.0145102509732755,9.392344,3779.725,0.0126141381309102,0.0912038993538991
1113,2,0.23790796,0.0304241864723545,7.0390773,1096.7172,0.0255118528143833,0.0787073350998539
1115,1,0.23873256,0.0120150744817678,19.914165,2881.741,0.0133705084800389,0.0364102942124704
1116,1,0.13037063,0.0195382329428682,15.082256,1940.8285,0.0149274821183842,0.0858596657916351
1121,1,0.3936221,0.0129802082775688,21.231548,2769.053,0.0098261927022118,0.057718637294574
1123,3,0.6402412,0.0345197739107489,27.03702,403.74814,0.0758604036485306,0.0860290465028178
1125,1,0.28458866,0.0138207965256665,13.757617,5589.555,0.0125442065756567,0.0372128568126559
1127,2,0.48724928,0.0256902296808886,44.64831,658.0166,0.0305108514031822,0.110103611977852
1128,1,0.5156558,0.0170978712400452,47.29402,1927.4333,0.0183323275262779,0.1055707072899365
1129,1,0.24052568,0.0101393263013522,23.48558,1856.244,0.0162666330750091,0.101238465861026
1130,1,0.56762815,0.0211099500692524,14.204053,1055.0642,0.0189339644038857,0.1165014136133007
1132,1,0.37968385,0.0227044104468878,9.0991745,989.2858,0.0226250308457165,0.0889058618704183
1133,1,0.40513188,0.0123529573689829,19.747355,3039.2334,0.0150822467693839,0.0364668844671407
1135,1,0.0,0.0201576182266477,5.8629456,2382.203,0.0224976698397434,0.0803862133456609
1143,1,0.0,0.0188197703120469,11.815137,1962.6301,0.0189726473203143,0.0941740093514853
