,Signif_Avg,PL_Flux_Density,LP_SigCurv,PLEC_IndexS,PLEC_SigCurv,Npred,Variability_Index,ASSOC_PROB_BAY,Flux_Band_1,Flux_Band_5,CLASS1
172,9.07293,1.6525582e-14,0.69444644,1.8938428,0.77621514,320.55618,11.828057,0.9952476,4.899955441395321e-10,1.55877116769787e-11,1
173,12.82764,5.4969728e-14,2.3117232,1.7249053,2.326155,271.63046,6.384197,0.9938913,1.3385530531206946e-11,2.0053467567060495e-11,1
174,37.086666,1.7661927e-12,1.9800915,2.2474544,1.4265603,2410.7573,882.95636,0.99978137,8.888862090827843e-09,2.406307271496377e-11,2
175,178.35457,5.7731018e-11,15.306504,2.1834898,14.765642,20729.9,7848.6333,1.0,1.3360202899548312e-07,2.7326460538823483e-10,2
176,20.565123,7.6506327e-14,1.6554489,1.8857621,1.5165654,696.62,33.61703,0.9970611,1.9198076461890423e-09,2.3739149535018097e-11,1
177,37.684334,8.92571e-14,0.70131826,1.7827324,0.909612,1215.92,50.356754,0.9996292,2.661511233625901e-09,7.694966192017816e-11,1
178,144.56494,1.407843e-11,13.557886,2.0872817,13.193476,14310.531,6005.111,1.0,8.202835033443989e-08,3.161697292863862e-10,1
179,10.842164,6.1680905e-14,1.6225694,2.056599,1.0564159,480.12512,8.209124,0.998257,4.554312760252088e-10,9.492538699529264e-12,1
180,20.77289,5.8406486e-14,0.827295,2.054273,0.9656943,1333.777,37.532578,0.9986627,5.755916632210756e-09,5.3237352026780365e-11,1
181,30.243114,2.867582e-13,4.3223243,1.9751865,4.4069705,1828.7173,183.34074,0.9998172,3.019816396943042e-09,6.569763483232903e-11,1
182,29.483458,6.507873e-14,2.5283723,1.5802279,2.938674,610.1451,40.65122,0.9999548,8.581581556477145e-10,5.136010367001731e-11,1
183,13.837252,3.6458067e-12,1.8677146,2.669783,1.1493838,1652.0046,102.58823,0.98799694,1.5599002978206045e-08,6.426882463717032e-12,2
184,71.458046,1.0812517e-11,8.451252,2.257248,8.251414,5929.89,2178.758,0.9998932,2.8886674385830705e-08,2.4887661376205017e-11,2
185,16.780472,2.7704515e-14,1.7191073,1.7951497,1.3711959,551.45935,21.614017,0.999611,2.443948599051282e-09,3.1124460647680146e-11,1
186,17.523247,2.2096841e-13,2.646084,2.045467,2.786846,738.0827,87.51994,0.99735975,1.971989904703264e-09,1.4823586802492628e-11,2
187,99.72479,3.2070947e-11,8.402988,2.2584157,7.9162426,9000.97,1723.6918,0.999949,5.1168495218689714e-08,6.016100118078072e-11,2
188,8.541355,7.1118637e-13,2.4297452,2.541279,2.243574,792.99194,19.742233,0.99179053,5.994887253280012e-09,2.908431308290549e-12,2
189,37.786686,6.124981e-12,2.9709032,2.4079654,2.6492574,2914.9094,936.6049,0.9963557,1.2927488413083664e-08,1.41179888960008e-11,2
190,13.057512,5.2276678e-14,1.1375947,2.000871,0.46577007,483.9159,6.213392,0.99898636,1.4623696698023991e-09,1.3195270397170498e-11,1
191,10.988957,1.0977569e-13,0.48088616,2.2373455,0.0,706.404,98.85954,0.9997642,1.357538415014403e-09,1.787809483788649e-11,2
192,15.3380375,5.493426e-13,1.7428136,2.4483595,1.680947,1826.1019,125.448395,0.9998876,1.1217148987441306e-08,1.610640440463662e-11,2
193,21.275236,9.633192e-14,1.1914984,1.9171734,1.6921874,897.6226,45.62794,0.99523646,4.644057138847302e-09,5.952897896843723e-11,1
194,12.383144,2.2832534e-12,1.1358051,2.6047032,1.0401441,1131.6475,48.1818,0.98541754,8.87032758356554e-09,5.965904853466597e-13,2
195,7.786442,3.7992897e-14,2.566361,1.8651735,2.5821216,340.92072,45.733097,0.99856764,5.567121741899272e-13,1.572285704409815e-11,1
196,42.07726,2.1542848e-12,3.5211687,2.1048846,3.520541,2971.5051,377.27487,0.9995918,1.5507447770346516e-08,8.476484097963422e-11,2
197,6.515493,1.3338872e-13,0.37165457,2.2726007,0.0,475.86298,36.458065,0.98058796,2.915008234793958e-09,5.676390347347793e-12,1
198,12.047947,2.0824239e-13,0.38717374,2.267683,0.36049175,673.87726,15.077095,0.9899937,2.555402556225772e-09,5.996131542673755e-12,2
199,65.609764,5.780073e-12,3.8262715,2.2270846,3.791981,4844.4536,3566.3672,0.99924016,2.0327355798599456e-08,4.7674031389277616e-11,2
200,114.103264,4.2026855e-12,3.9382622,1.8528831,4.6461124,6269.8906,532.82043,1.0,1.949738681616964e-08,3.9472763946335476e-10,1
201,62.481247,2.4953518e-12,6.4180207,2.0370321,5.972418,4434.9336,90.28766,0.9999224,1.7862513246313938e-08,1.0429428154434815e-10,1
202,42.681274,2.4387935e-12,4.8066015,2.2569535,4.996632,3279.078,311.96118,0.99956656,1.3813600041601148e-08,1.873714551570149e-11,2
203,10.176293,9.702075e-15,2.0822115,1.4401097,2.253004,114.029655,10.641634,0.99698097,8.440326718518309e-15,1.8306094487496868e-11,1
204,13.5763,1.0710397e-14,1.5437417,1.6055833,1.7562988,287.0161,21.170815,0.9901312,1.131458149394859e-09,3.542324766847571e-11,1
205,33.77156,3.6413388e-13,4.2865953,1.9239463,4.368187,1819.8982,29.603045,0.99998033,6.4622871498443155e-09,9.1705282256882e-11,1
206,27.983913,3.502998e-12,3.7116807,2.2830474,3.4982743,2419.538,596.8257,0.9998469,1.4030423045596764e-08,2.3034789353726375e-11,2
207,7.5344915,1.2358072e-14,0.7711338,1.9245905,0.0,223.9963,9.991013,0.9981878,4.472969772351121e-10,6.860105799394445e-12,1
208,13.762308,6.57792e-14,0.77546203,1.9369681,0.0,585.4498,21.000727,0.99904084,4.3269108296328795e-09,1.5191618796261963e-11,1
209,87.510796,1.409447e-11,8.723938,2.3676507,8.755512,8734.606,1252.3857,0.999902,4.9327329776360784e-08,2.6605826916603622e-11,2
210,19.615696,1.8617066e-14,1.048053,1.7288083,0.5711234,482.73987,40.583233,0.9989776,6.136047780991304e-10,4.4044240476992513e-11,1
211,11.832921,3.3721702e-13,1.2190567,2.3804553,0.7334475,947.45844,31.790873,0.998798,6.073134439787964e-09,3.1484942691201168e-12,2
212,19.97706,5.681396e-14,3.2529986,1.6037612,3.4084923,337.6821,21.198298,0.9991824,9.596938799205643e-10,4.165682729317943e-11,1
213,13.692459,1.8184578e-14,0.5750108,1.8399837,0.6903675,444.5638,11.269751,0.9992396,4.844801004821875e-09,3.3558739120920216e-11,1
214,28.786041,2.5850413e-13,2.853552,1.8785807,2.9506233,1035.0464,33.557434,0.9988533,3.011942695252401e-09,3.806789605764749e-11,1
215,17.60633,1.7527364e-12,3.1585636,2.2838428,3.2106907,1369.1306,158.32307,0.99894434,7.973699034380388e-09,8.436377464671185e-12,2
216,29.822828,9.285164e-14,3.7790432,1.6603357,3.4660118,698.9412,28.932627,0.9999253,3.7864675284104976e-10,5.7860504582007977e-11,1
217,43.3309,3.8189482e-13,3.0508208,1.7983522,3.0667007,1759.5067,85.70564,0.9990985,4.812565901346488e-09,1.572669355853762e-10,1
218,25.883715,1.3631191e-13,3.3174624,1.7079892,3.4946501,663.6484,16.34677,0.9993269,1.4246085422442432e-09,4.079554055680389e-11,1
219,23.235636,1.6294289e-13,1.4780008,2.0072536,1.8335044,1324.9706,27.63625,0.9982741,3.7196279389917204e-09,5.0360410286387485e-11,1
220,20.408197,1.7070944e-14,1.7441194,1.655113,0.8128135,490.75305,45.657463,0.99992406,1.0681292987948805e-15,5.037605402269385e-11,1
221,7.3219776,1.0262315e-13,0.34080112,2.3694441,0.0,558.2432,16.970995,0.9931028,1.912454861141555e-09,7.1483053851184586e-12,1
222,39.788887,2.0238142e-13,1.0360221,1.9053925,1.8064618,2012.6895,26.664606,0.99997073,8.87091999857148e-09,1.1612179967590563e-10,1
223,4.708267,2.4257858e-13,0.84028673,2.5376244,0.0,417.20578,24.754482,0.9821615,2.3423325501426007e-09,2.213184063099005e-12,2
224,26.636171,1.7158458e-13,2.843247,1.7579774,3.120298,768.4553,15.650617,0.9996211,2.624631179060088e-09,5.992693841161412e-11,1
225,41.50807,1.7688104e-13,1.7691879,1.8505393,2.2172751,1715.2357,245.79066,0.99865544,3.418464400439802e-09,8.203756424185471e-11,1
226,35.272255,2.7455046e-13,2.4487004,1.7894499,2.6548626,1145.8262,62.00578,0.9998538,3.272482285154865e-09,7.170909699372173e-11,1
227,37.897503,1.1849103e-11,7.0169654,2.4772913,7.193384,4469.095,231.9182,0.9892509,3.899049616507e-08,4.357408097538373e-12,2
228,24.080229,6.8584054e-14,0.6387916,1.8558246,1.2470351,873.46204,27.008,0.9994982,5.200792685400302e-09,7.116761346903644e-11,1
229,7.1302943,3.0380133e-15,2.2545166,1.3054624,2.3942525,61.234013,4.5970635,0.99746454,1.148956824863559e-13,1.3674792201379128e-11,1
230,29.252275,2.595184e-13,3.3356433,1.8668283,2.8834789,1079.4775,47.554893,0.9989373,1.867564769497676e-09,4.4598078702273725e-11,1
231,24.013233,1.1884641e-13,1.8854558,2.0639613,2.1443126,1781.7455,38.6274,0.9990984,1.0222371393808773e-08,6.354693160570689e-11,1
232,32.362617,3.3149945e-13,2.1641254,1.9742405,2.6677747,1640.3823,123.40252,0.99928796,4.4218699812859086e-09,5.6269225390259685e-11,1
233,41.379913,3.6199123e-13,5.3672915,1.7661655,5.6075644,1613.8651,41.542175,0.99991876,7.788548694875883e-10,1.0436051328666096e-10,1
234,38.39438,1.9438331e-13,3.3867362,1.8504407,3.663037,1897.1693,103.732086,0.9999819,6.873921876149325e-09,1.190653131644126e-10,1
235,80.157974,2.3136883e-12,5.8732066,1.9127707,5.88154,4235.315,153.84506,0.9998457,1.195578924750862e-08,1.4839895978724369e-10,1
236,103.37487,1.01932395e-11,7.917158,2.057512,7.9733915,7323.873,626.2739,0.99995744,2.7615444153639146e-08,1.186355319537924e-10,1
237,22.091341,8.0622e-14,0.49606284,1.940611,1.0091646,804.5851,45.879215,0.9996633,1.933459836678253e-09,3.944211277029375e-11,1
238,14.541455,4.498163e-12,6.414702,2.6565764,6.5532403,2014.8301,70.42169,0.9728719,2.0423314595063857e-08,7.393279564948951e-12,2
239,41.110497,1.5308131e-13,6.451196,1.5393778,6.8925242,1151.2867,63.906845,0.9994736,5.804648601381466e-15,1.6292499294134902e-10,1
240,27.491709,2.0091494e-13,2.1559944,1.866021,1.0492195,914.0947,21.947367,0.99977386,1.891583778501626e-09,5.6272524834311e-11,1
241,96.58291,3.0150642e-11,8.170157,2.23729,7.931284,9927.222,2977.3025,0.9999551,6.547325170913609e-08,9.171429588006319e-11,2
242,9.0145855,1.6795537e-14,3.659654,1.4721484,3.9470549,118.087204,8.04888,0.97979486,5.2021107826158784e-14,4.572703760780117e-12,2
243,40.958652,1.9838222e-12,2.7787225,2.1366396,2.1579177,2261.5679,103.80583,0.99967873,1.0120391635837224e-08,5.137061609428173e-11,1
244,16.228243,7.8630814e-13,3.846728,2.2860947,3.8842762,910.9921,258.41324,0.9977389,4.346697224377749e-09,2.189069888899886e-12,2
245,27.571934,4.3190308e-13,2.5986674,2.0396545,2.2225304,1415.5056,110.57899,0.9965384,2.6227156002534e-09,2.2890049231061305e-11,1
246,13.70287,8.933713e-13,2.2904968,2.2201266,2.6546974,1128.9814,11.012817,0.9993924,7.2423005370580995e-09,8.133730668158368e-12,2
247,31.466127,2.0242512e-12,1.84427,2.4138577,1.5374004,2455.0083,72.04745,0.9982433,1.3968602274871957e-08,2.3703695256616086e-11,1
248,23.601128,1.6651064e-12,2.181441,2.3101656,1.5911512,1582.2491,40.961067,0.99969673,8.199288359378443e-09,2.5054404731439384e-11,1
249,226.89351,4.9104807e-11,18.04885,1.9782557,18.340086,26743.436,18351.875,0.9999429,1.2135841132021596e-07,7.688488179447004e-10,2
250,19.917597,3.3107364e-14,0.0,1.8098105,0.0,543.65405,33.438004,0.9998331,2.611031613142245e-09,4.213192295043911e-11,1
251,35.944412,7.699315e-12,5.2888665,2.3831768,4.924109,3092.9812,493.1108,0.99872965,1.996755649713577e-08,7.373590453496615e-12,2
252,11.968086,5.558645e-15,3.6786761,1.253005,3.4349344,91.63316,14.802273,0.998332,1.933518085290892e-15,2.21408377742982e-11,1
253,16.51842,4.4634765e-15,0.9583726,1.5806447,1.0207027,310.21683,10.9243,0.999943,9.090348374214684e-13,2.494505470240771e-11,1
254,12.106973,1.1657255e-13,2.078952,2.0598373,2.1427724,575.8061,311.5519,0.99981236,9.339363726823535e-10,8.471559391487471e-12,1
255,31.735037,4.9875317e-13,2.9130177,1.9563719,3.0078251,1280.4458,135.42085,0.9997677,3.106894297388862e-09,3.473134974063541e-11,1
256,10.144218,1.5585736e-13,0.86046135,2.2659023,0.9421443,583.2383,22.140598,0.9957609,2.1146577822150903e-09,3.299217236213403e-12,1
257,11.624699,7.860305e-14,0.88152534,2.1653574,0.10686024,558.0504,14.98762,0.9869247,2.5651016866135024e-09,3.712282651419097e-12,1
258,10.289222,3.4401444e-14,1.1052595,2.002061,1.3641295,444.25995,14.769573,0.99877566,4.341270898322591e-09,1.828854429009041e-11,1
259,36.64287,4.3199485e-12,7.361353,2.622964,7.1494665,5644.0747,984.98206,0.99987006,7.83113023317128e-08,1.6794631657601755e-11,2
260,24.111116,2.8552187e-12,1.9704467,2.365905,1.3914905,2128.3442,211.00162,0.9991595,1.6886593456888477e-08,2.444878327567679e-11,2
261,20.307972,2.314223e-13,3.8233657,1.980341,3.6586027,840.97546,33.892166,0.99916357,7.697941173390175e-10,2.78465323716448e-11,1
262,146.01923,8.203703e-11,15.222248,2.382693,15.1810665,15740.573,6772.682,1.0,1.1170207869781737e-07,1.7350190728571135e-11,2
263,10.282987,5.424562e-14,1.2768686,2.0732458,1.402439,517.196,16.87473,0.97536707,2.0674577605461764e-09,5.696358315598893e-12,1
264,61.02579,1.3840355e-11,7.8272824,2.223921,7.9940367,6510.491,853.1623,0.99933773,3.345361321294149e-08,3.3887160438839103e-11,2
265,21.75386,5.029817e-13,1.1973753,2.2705576,0.76268107,1724.4137,54.121773,0.9987593,7.727885886765762e-09,3.70065401933406e-11,1
266,20.429445,2.4424757e-13,4.0195103,1.8204374,3.891447,664.37335,50.540745,0.9988583,2.016496303269832e-09,2.7075244823926422e-11,1
267,24.166164,1.1966515e-12,1.8703555,2.360244,0.969784,1699.1895,220.85483,0.99844253,9.510637610787852e-09,1.919073580602948e-11,2
268,19.908537,1.0269684e-12,4.568252,2.495094,4.2932963,2922.5083,347.87512,0.99921393,8.429691611411272e-09,1.1045234171724871e-11,2
269,11.617396,1.4412427e-14,1.0433552,1.8278954,0.7283073,451.71454,17.867573,0.9996645,5.003344405452026e-09,2.2018631709586067e-11,1
270,74.607,1.5471508e-11,7.2953396,2.239906,6.950864,6789.846,1353.0957,1.0,4.354155436203656e-08,6.8620713278289e-11,2
271,57.874634,6.535455e-13,5.707919,1.7976838,6.398911,3074.0413,12.796065,0.99999064,1.0141062212198904e-08,2.2883538119966568e-10,1
272,41.315685,1.6082245e-12,2.8458984,2.1295798,2.482731,2478.7107,73.17701,0.99990463,1.0988609133733009e-08,6.967329491125439e-11,1
273,32.571613,1.1096202e-12,3.8949366,2.0691442,3.862788,1660.1234,116.655914,0.9998372,5.5884727956367905e-09,1.1887915131458817e-11,1
274,258.51013,2.700298e-11,17.648438,1.997127,17.821789,27118.834,6091.175,0.9999713,1.1871969007870577e-07,7.987500660888711e-10,1
275,19.914165,4.4871472e-14,1.9292248,1.7705238,2.2107942,594.38776,20.589716,0.99227184,2.2888047013225324e-09,3.216799743244181e-11,1
276,15.082256,9.010142e-14,0.6052914,2.1128492,0.76082855,736.0681,14.058622,0.99971396,5.585352624848383e-09,2.7547518086090683e-11,1
277,21.231548,5.5223655e-14,2.3653722,1.6923918,3.0070648,628.32886,33.29166,0.9996796,1.2045101582813802e-09,5.348904999480375e-11,1
278,44.64831,3.878333e-12,5.725949,2.3003662,5.422843,3452.6145,220.94908,0.9998911,1.4482608001742392e-08,1.1178729816818668e-11,2
279,47.29402,7.3307495e-13,4.0029006,2.0223188,4.254767,3280.161,227.61743,0.9999916,1.4046269924961052e-08,1.474376176702208e-10,1
280,23.48558,1.1755854e-13,4.6471114,1.6836697,4.685784,563.4729,21.794418,0.9962392,8.419995811692613e-10,2.8126114284821035e-11,1
281,14.204053,3.5024872e-13,2.41193,2.0738459,2.3089721,642.3155,45.83666,0.9988302,1.1482862438683128e-09,1.9970200840213608e-11,1
282,9.0991745,2.8319862e-13,0.77055246,2.3902035,0.559478,683.2029,22.093603,0.9985216,3.733970466157643e-09,5.427148747766397e-12,1
283,19.747355,7.0764006e-14,1.831606,1.880382,1.7702351,839.8607,36.00336,0.99178475,3.438826334800637e-09,5.558229917990154e-11,1
284,11.815137,5.5404828e-14,1.1228154,2.1027184,0.9162077,550.5389,11.155203,0.0,8.174406151972844e-10,1.1038553751618883e-11,1
285,32.876137,1.9813276e-12,3.000383,2.2941153,2.5256314,2056.4155,61.073486,0.99947095,8.826634534386812e-09,1.2798017853810071e-11,1
286,19.509777,1.0375547e-13,2.6347392,1.7661909,2.747569,503.5605,17.694284,0.9992318,1.286926010202194e-09,2.6089878521484696e-11,1
287,12.91811,4.850955e-15,1.7985381,1.5034446,1.7335135,195.48885,9.555477,0.99919087,1.4021410714350898e-13,1.797495659261461e-11,1
288,21.074654,1.10025094e-13,2.9090095,1.7982541,3.5561152,736.31537,15.924043,0.99966663,6.545446407102418e-09,7.663913254019049e-11,1
289,9.450008,1.3606132e-14,1.3579257,1.9447705,0.79138106,472.3788,12.434215,0.9993745,1.860502108820029e-14,2.421861843016071e-11,1
290,77.89479,3.1082584e-11,5.7250333,2.346087,5.736932,7355.8716,1238.8575,0.99993306,5.418598547635156e-08,3.457125211103751e-11,2
291,14.270526,4.2530625e-13,2.0510666,2.296625,1.6866711,898.0204,62.057365,0.9967641,6.379303751913312e-09,4.263191796111121e-12,2
292,30.34222,1.9033711e-13,2.313011,1.7644398,2.6929657,892.53674,25.632227,0.99994975,2.4924007302473683e-09,7.719126032812439e-11,1
293,46.504147,1.691002e-11,6.768682,2.3718734,6.5041714,5397.9785,248.45142,0.99980074,4.5123417891090873e-08,2.3955601391456582e-11,2
294,28.151424,3.8286187e-13,3.3056874,2.2690833,2.7541165,2549.0732,456.29178,0.9943552,1.4773117840150009e-08,3.8235196259117637e-11,2
295,180.19302,4.0886075e-12,9.232952,1.7713917,9.569318,14114.556,654.15283,0.9999899,3.332927889232451e-08,9.930140043579172e-10,1
296,56.70437,3.124789e-11,6.858413,2.47743,7.1312094,5960.0347,368.7382,0.9991265,4.1293620967053364e-08,6.060146308384251e-12,2
297,11.58108,1.4582152e-14,0.75741774,2.043259,0.46594015,619.96967,22.065718,0.99620813,3.114123681147163e-10,1.6181552625615936e-11,1
298,28.776577,4.19257e-12,3.0665336,2.308164,3.2335253,1997.178,106.88497,0.999335,9.808918122189423e-09,1.2005709794371544e-11,2
299,247.8632,4.8550428e-11,18.64716,2.1000762,17.731722,29385.46,4174.129,1.0,1.6601464380983089e-07,6.309897604417356e-10,2
300,17.336464,1.0358993e-14,0.0,1.8140289,0.0,592.3646,11.563842,0.99854434,1.8943434467550916e-14,3.955170566061206e-11,1
301,111.60072,4.1240625e-11,10.121202,2.2543964,10.520961,11106.359,2097.879,0.9997716,8.255523908928809e-08,7.149069530809625e-11,2
302,8.66409,5.581601e-14,0.0,2.1698196,0.0,540.88525,31.177717,0.9989879,3.7121414830920685e-09,1.2060485422848988e-11,1
303,7.5825114,2.8252765e-15,0.06822877,1.7599003,0.0,220.93158,3.8146439,0.9996869,3.145478687197016e-17,9.697191834245888e-12,1
304,7.4945703,4.1432127e-13,1.8974105,2.7768006,1.5830642,1003.91595,21.980757,0.90852076,7.244880695367328e-09,3.0686293350096205e-12,2
305,10.160359,1.5092521e-14,1.8927798,1.7336022,1.8999984,321.1277,16.243473,0.9993897,3.127821081565924e-13,1.821713786764878e-11,1
306,81.1929,9.552762e-12,10.257668,2.281297,10.331042,9490.985,3369.238,0.9998656,7.304953442144324e-08,6.611280273238762e-11,2
307,19.857424,2.6702871e-14,1.4039016,1.8183126,1.6252282,687.25476,13.712878,0.99979454,5.079599501439658e-12,5.761648450008927e-11,1
308,20.664488,3.462297e-14,1.1124729,1.9034288,1.0356537,951.1547,43.939896,0.9999259,2.8949451724713526e-09,3.3771145602212727e-11,1
309,11.571869,6.2126865e-14,1.2389561,2.0356681,0.92546415,548.56866,27.16751,0.9995783,2.936741738679416e-09,1.4932582947935202e-11,1
310,11.40915,2.2408451e-14,1.6132087,1.8781048,1.1149052,365.76617,9.513877,0.9905341,2.8263825877167595e-14,9.534636968844268e-12,1
311,32.16244,3.728044e-14,4.2874727,1.4001468,4.8046656,481.88766,35.76414,0.9999547,4.3698117346835375e-10,7.673516683182058e-11,1
312,27.303608,8.297942e-13,2.6770582,2.4183648,2.2594752,2333.2722,82.315216,0.99889994,1.0801819882999553e-08,1.3463129916457815e-11,2
313,68.68331,1.1376907e-13,3.1918,1.4716067,4.208831,1843.6608,86.84441,0.99998367,2.9444355842400682e-09,2.39066627605311e-10,1
314,17.994814,1.1868826e-12,1.7134737,2.433824,1.0444988,1687.932,70.14266,0.99924946,1.3803213683161177e-08,1.5527122990133254e-11,2
315,118.629745,7.767794e-12,6.2703037,2.0309896,6.3421626,9906.28,1254.7402,0.99989384,5.020288185164645e-08,3.3550109912461323e-10,1
316,9.482065,1.18877855e-14,0.9396053,1.7822888,0.93905675,303.2659,9.804304,0.9990356,5.830068199041971e-12,2.2388448733812183e-11,1
317,58.84804,3.0279353e-12,6.5991898,2.0757604,6.729822,4392.451,2041.9252,0.999928,2.6095085203792223e-08,1.0917121373577031e-10,2
318,75.04797,3.856973e-12,5.8475122,2.2585237,5.7118664,6675.3457,2533.8652,0.99902934,3.2088809831520855e-08,5.1798561967464345e-11,2
319,32.84967,2.2693619e-13,3.8398757,1.7648625,4.1790195,1236.9336,39.021793,0.9998797,4.649103768628038e-09,9.824614732867332e-11,1
320,21.449156,5.73431e-14,2.3502781,1.7875645,1.542512,607.11926,14.28596,0.99989706,1.2681073968678902e-09,3.2722501791537795e-11,1
321,66.86216,3.4414578e-12,3.427208,2.143439,3.8650289,4780.3164,241.13086,0.99987817,2.0099637509929383e-08,7.368540499985697e-11,1
322,15.130138,7.1780423e-13,2.8800921,2.2965746,2.7058299,1039.7454,9.502839,0.99787056,3.852535623849462e-09,9.41627678607837e-12,2
323,9.614018,2.1050112e-14,0.0,1.9975638,0.0,346.59583,30.851254,0.9996514,3.340054795242242e-12,1.953617996541812e-11,1
324,135.02632,4.488141e-12,5.6264033,1.8819133,5.72142,10353.743,900.6554,0.99999243,5.0510756466337625e-08,7.87182985462209e-10,1
325,10.133104,5.4943016e-14,1.5825955,2.043021,1.6276566,551.1322,17.760494,0.9958645,3.102091028495124e-09,1.3599382037154939e-11,2
326,7.855156,8.065914e-14,2.189235,1.8809681,2.453432,275.10962,18.397528,0.9729552,1.6255767565365176e-10,4.4550708608315226e-12,1
327,11.687562,1.1044546e-13,2.0724826,2.0464497,1.7831771,547.5931,48.528576,0.9984482,9.493328345655527e-10,1.763728225967487e-11,1
328,93.77892,6.4645845e-12,7.4654703,2.1732225,7.6736903,8355.342,1631.5016,0.9999071,3.890193056577118e-08,1.0112207599055624e-10,2
329,19.097061,1.0198747e-13,3.2968462,1.7369218,2.8453956,499.8897,13.097444,0.9990396,6.638996019603383e-10,3.036276438606045e-11,1
330,17.091045,4.6285123e-14,1.7269362,1.8541749,2.2573285,645.36957,17.915565,0.9986301,8.315737855257854e-12,3.0533249539832497e-11,1
331,7.294941,5.234324e-13,2.3518047,2.5863552,2.2417653,808.5319,19.597923,0.975764,6.785400685771492e-09,3.011534977555992e-13,2
332,27.482376,6.2403897e-12,6.7216988,2.4770253,6.4344597,3821.5242,537.024,1.0,2.836795154337324e-08,9.142109812232402e-12,2
333,75.35938,3.1741155e-12,6.630955,2.082635,6.5807395,5410.5845,3813.0415,1.0,1.875433319753484e-08,1.1174369068944755e-10,1
334,79.96186,1.8939789e-11,7.893976,2.2749627,7.755418,8476.407,809.24023,1.0,7.171914973014283e-08,9.937950462557407e-11,2
335,59.144497,7.162931e-12,5.955229,2.284693,5.5952964,6041.2983,410.90997,0.99991465,4.012620991034056e-08,7.36781469168335e-11,2
336,14.119129,8.285876e-14,3.0119264,1.8566935,2.9302132,524.5371,20.073923,0.99899,5.472927232935687e-12,3.307545556885394e-11,1
337,21.570189,4.4282352e-11,5.231413,2.437534,5.200265,4704.4395,711.42676,0.9994674,2.6642126726983413e-08,3.62955542357324e-12,2
338,30.270435,5.434175e-14,3.6364682,1.6024835,3.9160974,762.30273,18.063572,0.9999263,2.963538525690978e-09,9.444647841583276e-11,1
339,20.878815,8.665688e-14,3.0312696,1.7436314,3.114403,572.0277,12.836165,0.99887615,1.35744404605731e-09,3.657940270129778e-11,1
340,249.87148,4.4057508e-11,15.325365,2.0462902,15.117446,25670.111,10390.042,1.0,1.26140236034189e-07,6.001592556259536e-10,1
